"time","p01","estimator"
1433.25,0.029189267299219,"Semi"
1434.05,0.029189267299219,"Semi"
1434.85,0.029189267299219,"Semi"
1435.65,0.029189267299219,"Semi"
1436.45,0.029189267299219,"Semi"
1437.25,0.029189267299219,"Semi"
1438.05,0.029189267299219,"Semi"
1438.85,0.029189267299219,"Semi"
1439.65,0.029189267299219,"Semi"
1440.45,0.029189267299219,"Semi"
1441.25,0.029189267299219,"Semi"
1442.05,0.029189267299219,"Semi"
1442.85,0.029189267299219,"Semi"
1443.65,0.029189267299219,"Semi"
1444.45,0.029189267299219,"Semi"
1445.25,0.029189267299219,"Semi"
1446.05,0.029189267299219,"Semi"
1446.85,0.029189267299219,"Semi"
1447.65,0.029189267299219,"Semi"
1448.45,0.029189267299219,"Semi"
1449.25,0.029189267299219,"Semi"
1450.05,0.029189267299219,"Semi"
1450.85,0.029189267299219,"Semi"
1451.65,0.029189267299219,"Semi"
1452.45,0.029189267299219,"Semi"
1453.25,0.029189267299219,"Semi"
1454.05,0.029189267299219,"Semi"
1454.85,0.0288643871476372,"Semi"
1455.65,0.0288643871476372,"Semi"
1456.45,0.0288643871476372,"Semi"
1457.25,0.0288643871476372,"Semi"
1458.05,0.0288643871476372,"Semi"
1458.85,0.0288643871476372,"Semi"
1459.65,0.0288643871476372,"Semi"
1460.45,0.0288643871476372,"Semi"
1461.25,0.0288643871476372,"Semi"
1462.05,0.0288643871476372,"Semi"
1462.85,0.0288643871476372,"Semi"
1463.65,0.0288643871476372,"Semi"
1464.45,0.0288643871476372,"Semi"
1465.25,0.0288643871476372,"Semi"
1466.05,0.0288643871476372,"Semi"
1466.85,0.0288643871476372,"Semi"
1467.65,0.0288643871476372,"Semi"
1468.45,0.0288643871476372,"Semi"
1469.25,0.0288643871476372,"Semi"
1470.05,0.0288643871476372,"Semi"
1470.85,0.0288643871476372,"Semi"
1471.65,0.0288643871476372,"Semi"
1472.45,0.0288643871476372,"Semi"
1473.25,0.0288643871476372,"Semi"
1474.05,0.0288643871476372,"Semi"
1474.85,0.0288643871476372,"Semi"
1475.65,0.0288643871476372,"Semi"
1476.45,0.0288643871476372,"Semi"
1477.25,0.0288643871476372,"Semi"
1478.05,0.0288643871476372,"Semi"
1478.85,0.0288643871476372,"Semi"
1479.65,0.0288643871476372,"Semi"
1480.45,0.0288643871476372,"Semi"
1481.25,0.0288643871476372,"Semi"
1482.05,0.0288643871476372,"Semi"
1482.85,0.0288643871476372,"Semi"
1483.65,0.0288643871476372,"Semi"
1484.45,0.0288643871476372,"Semi"
1485.25,0.0288643871476372,"Semi"
1486.05,0.0288643871476372,"Semi"
1486.85,0.0288643871476372,"Semi"
1487.65,0.0288643871476372,"Semi"
1488.45,0.0288643871476372,"Semi"
1489.25,0.0288643871476372,"Semi"
1490.05,0.0288643871476372,"Semi"
1490.85,0.0288643871476372,"Semi"
1491.65,0.0288643871476372,"Semi"
1492.45,0.0288643871476372,"Semi"
1493.25,0.0288643871476372,"Semi"
1494.05,0.0288643871476372,"Semi"
1494.85,0.0288643871476372,"Semi"
1495.65,0.0288643871476372,"Semi"
1496.45,0.0288643871476372,"Semi"
1497.25,0.0288643871476372,"Semi"
1498.05,0.0288643871476372,"Semi"
1498.85,0.0288643871476372,"Semi"
1499.65,0.0288643871476372,"Semi"
1500.45,0.0288643871476372,"Semi"
1501.25,0.0288643871476372,"Semi"
1502.05,0.0288643871476372,"Semi"
1502.85,0.0288643871476372,"Semi"
1503.65,0.0288643871476372,"Semi"
1504.45,0.0288643871476372,"Semi"
1505.25,0.0288643871476372,"Semi"
1506.05,0.0288643871476372,"Semi"
1506.85,0.0288643871476372,"Semi"
1507.65,0.0288643871476372,"Semi"
365.25,0,"PWCD"
366.05,0,"PWCD"
366.85,0,"PWCD"
367.65,0,"PWCD"
368.45,0,"PWCD"
369.25,0,"PWCD"
370.05,0,"PWCD"
370.85,0,"PWCD"
371.65,0,"PWCD"
372.45,0.00529100529100529,"PWCD"
373.25,0.00529100529100529,"PWCD"
374.05,0.00529100529100529,"PWCD"
374.85,0.00529100529100529,"PWCD"
375.65,0.00529100529100529,"PWCD"
376.45,0.00529100529100529,"PWCD"
377.25,0.00529100529100529,"PWCD"
378.05,0.00392515716987897,"PWCD"
378.85,0.00392515716987897,"PWCD"
379.65,0.00392515716987897,"PWCD"
380.45,0.00392515716987897,"PWCD"
381.25,0.00392515716987897,"PWCD"
382.05,0.00392515716987897,"PWCD"
382.85,0.00392515716987897,"PWCD"
383.65,0.00392515716987897,"PWCD"
384.45,0.00392515716987897,"PWCD"
385.25,0.00392515716987897,"PWCD"
386.05,0.00392515716987897,"PWCD"
386.85,0.00392515716987897,"PWCD"
387.65,0.00392515716987897,"PWCD"
388.45,0.00392515716987897,"PWCD"
389.25,0.00392515716987897,"PWCD"
390.05,0.00392515716987897,"PWCD"
390.85,0.00392515716987897,"PWCD"
391.65,0.00392515716987897,"PWCD"
392.45,0.00392515716987897,"PWCD"
393.25,0.00392515716987897,"PWCD"
394.05,0.00392515716987897,"PWCD"
394.85,0.00392515716987897,"PWCD"
395.65,0.00392515716987897,"PWCD"
396.45,0.00392515716987897,"PWCD"
397.25,0.00392515716987897,"PWCD"
398.05,0.00392515716987897,"PWCD"
398.85,0.00392515716987897,"PWCD"
399.65,0.00392515716987897,"PWCD"
400.45,0.00392515716987897,"PWCD"
401.25,0.00392515716987897,"PWCD"
402.05,0.00392515716987897,"PWCD"
402.85,0.00392515716987897,"PWCD"
403.65,0.00392515716987897,"PWCD"
404.45,0.00392515716987897,"PWCD"
405.25,0.00392515716987897,"PWCD"
406.05,0.00392515716987897,"PWCD"
406.85,0.00392515716987897,"PWCD"
407.65,0.00392515716987897,"PWCD"
408.45,0.00392515716987897,"PWCD"
409.25,0.00945263197109679,"PWCD"
410.05,0.00945263197109679,"PWCD"
410.85,0.00945263197109679,"PWCD"
411.65,0.00945263197109679,"PWCD"
412.45,0.00945263197109679,"PWCD"
413.25,0.00945263197109679,"PWCD"
414.05,0.00945263197109679,"PWCD"
414.85,0.00945263197109679,"PWCD"
415.65,0.00945263197109679,"PWCD"
416.45,0.00945263197109679,"PWCD"
417.25,0.00945263197109679,"PWCD"
418.05,0.00945263197109679,"PWCD"
418.85,0.00945263197109679,"PWCD"
419.65,0.00945263197109679,"PWCD"
420.45,0.00945263197109679,"PWCD"
421.25,0.00945263197109679,"PWCD"
422.05,0.00945263197109679,"PWCD"
422.85,0.00945263197109679,"PWCD"
423.65,0.00945263197109679,"PWCD"
424.45,0.00945263197109679,"PWCD"
425.25,0.00945263197109679,"PWCD"
426.05,0.00945263197109679,"PWCD"
426.85,0.00945263197109679,"PWCD"
427.65,0.00945263197109679,"PWCD"
428.45,0.00945263197109679,"PWCD"
429.25,0.00945263197109679,"PWCD"
430.05,0.00945263197109679,"PWCD"
430.85,0.00945263197109679,"PWCD"
431.65,0.00945263197109679,"PWCD"
432.45,0.00945263197109679,"PWCD"
433.25,0.00945263197109679,"PWCD"
434.05,0.00945263197109679,"PWCD"
434.85,0.00945263197109679,"PWCD"
435.65,0.00945263197109679,"PWCD"
436.45,0.00945263197109679,"PWCD"
437.25,0.00945263197109679,"PWCD"
438.05,0.00945263197109679,"PWCD"
438.85,0.00945263197109679,"PWCD"
439.65,0.00945263197109679,"PWCD"
440.45,0.00945263197109679,"PWCD"
441.25,0.00945263197109679,"PWCD"
442.05,0.00945263197109679,"PWCD"
442.85,0.00945263197109679,"PWCD"
443.65,0.00945263197109679,"PWCD"
444.45,0.00945263197109679,"PWCD"
445.25,0.00945263197109679,"PWCD"
446.05,0.00945263197109679,"PWCD"
446.85,0.00945263197109679,"PWCD"
447.65,0.00945263197109679,"PWCD"
448.45,0.00945263197109679,"PWCD"
449.25,0.00945263197109679,"PWCD"
450.05,0.00945263197109679,"PWCD"
450.85,0.00945263197109679,"PWCD"
451.65,0.00945263197109679,"PWCD"
452.45,0.00945263197109679,"PWCD"
453.25,0.00945263197109679,"PWCD"
454.05,0.00945263197109679,"PWCD"
454.85,0.00945263197109679,"PWCD"
455.65,0.00945263197109679,"PWCD"
456.45,0.00945263197109679,"PWCD"
457.25,0.00945263197109679,"PWCD"
458.05,0.00945263197109679,"PWCD"
458.85,0.00945263197109679,"PWCD"
459.65,0.00945263197109679,"PWCD"
460.45,0.00945263197109679,"PWCD"
461.25,0.00945263197109679,"PWCD"
462.05,0.00945263197109679,"PWCD"
462.85,0.00945263197109679,"PWCD"
463.65,0.00945263197109679,"PWCD"
464.45,0.00945263197109679,"PWCD"
465.25,0.00945263197109679,"PWCD"
466.05,0.0151734991237557,"PWCD"
466.85,0.0151734991237557,"PWCD"
467.65,0.0151734991237557,"PWCD"
468.45,0.0151734991237557,"PWCD"
469.25,0.0151734991237557,"PWCD"
470.05,0.0151734991237557,"PWCD"
470.85,0.0151734991237557,"PWCD"
471.65,0.0151734991237557,"PWCD"
472.45,0.0151734991237557,"PWCD"
473.25,0.0151734991237557,"PWCD"
474.05,0.0151734991237557,"PWCD"
474.85,0.0151734991237557,"PWCD"
475.65,0.0151734991237557,"PWCD"
476.45,0.0151734991237557,"PWCD"
477.25,0.0151734991237557,"PWCD"
478.05,0.0151734991237557,"PWCD"
478.85,0.0151734991237557,"PWCD"
479.65,0.0151734991237557,"PWCD"
480.45,0.0151734991237557,"PWCD"
481.25,0.0151734991237557,"PWCD"
482.05,0.0144992348935102,"PWCD"
482.85,0.0144992348935102,"PWCD"
483.65,0.0144992348935102,"PWCD"
484.45,0.0204294020639493,"PWCD"
485.25,0.0204294020639493,"PWCD"
486.05,0.0204294020639493,"PWCD"
486.85,0.0204294020639493,"PWCD"
487.65,0.0204294020639493,"PWCD"
488.45,0.0204294020639493,"PWCD"
489.25,0.0263961752045763,"PWCD"
490.05,0.0263961752045763,"PWCD"
490.85,0.0263961752045763,"PWCD"
491.65,0.0230283086264032,"PWCD"
492.45,0.0230283086264032,"PWCD"
493.25,0.0230283086264032,"PWCD"
494.05,0.0230283086264032,"PWCD"
494.85,0.0230283086264032,"PWCD"
495.65,0.0230283086264032,"PWCD"
496.45,0.0230283086264032,"PWCD"
497.25,0.0230283086264032,"PWCD"
498.05,0.0230283086264032,"PWCD"
498.85,0.0230283086264032,"PWCD"
499.65,0.0230283086264032,"PWCD"
500.45,0.0230283086264032,"PWCD"
501.25,0.0230283086264032,"PWCD"
502.05,0.0290701355172268,"PWCD"
502.85,0.0290701355172268,"PWCD"
503.65,0.0290701355172268,"PWCD"
504.45,0.0290701355172268,"PWCD"
505.25,0.0290701355172268,"PWCD"
506.05,0.0290701355172268,"PWCD"
506.85,0.0290701355172268,"PWCD"
507.65,0.0290701355172268,"PWCD"
508.45,0.0290701355172268,"PWCD"
509.25,0.0290701355172268,"PWCD"
510.05,0.0290701355172268,"PWCD"
510.85,0.0290701355172268,"PWCD"
511.65,0.0351504453818773,"PWCD"
512.45,0.0351504453818773,"PWCD"
513.25,0.0351504453818773,"PWCD"
514.05,0.0351504453818773,"PWCD"
514.85,0.0351504453818773,"PWCD"
515.65,0.0320299239731301,"PWCD"
516.45,0.0320299239731301,"PWCD"
517.25,0.0320299239731301,"PWCD"
518.05,0.0320299239731301,"PWCD"
518.85,0.0320299239731301,"PWCD"
519.65,0.0320299239731301,"PWCD"
520.45,0.0320299239731301,"PWCD"
521.25,0.0320299239731301,"PWCD"
522.05,0.0320299239731301,"PWCD"
522.85,0.0320299239731301,"PWCD"
523.65,0.0320299239731301,"PWCD"
524.45,0.0320299239731301,"PWCD"
525.25,0.0320299239731301,"PWCD"
526.05,0.0320299239731301,"PWCD"
526.85,0.0320299239731301,"PWCD"
527.65,0.0320299239731301,"PWCD"
528.45,0.0320299239731301,"PWCD"
529.25,0.0320299239731301,"PWCD"
530.05,0.0320299239731301,"PWCD"
530.85,0.0320299239731301,"PWCD"
531.65,0.0320299239731301,"PWCD"
532.45,0.0320299239731301,"PWCD"
533.25,0.0320299239731301,"PWCD"
534.05,0.0320299239731301,"PWCD"
534.85,0.0320299239731301,"PWCD"
535.65,0.0320299239731301,"PWCD"
536.45,0.0320299239731301,"PWCD"
537.25,0.0320299239731301,"PWCD"
538.05,0.0320299239731301,"PWCD"
538.85,0.0320299239731301,"PWCD"
539.65,0.0320299239731301,"PWCD"
540.45,0.0320299239731301,"PWCD"
541.25,0.0320299239731301,"PWCD"
542.05,0.0320299239731301,"PWCD"
542.85,0.0320299239731301,"PWCD"
543.65,0.0320299239731301,"PWCD"
544.45,0.0320299239731301,"PWCD"
545.25,0.0320299239731301,"PWCD"
546.05,0.0320299239731301,"PWCD"
546.85,0.0320299239731301,"PWCD"
547.65,0.0320299239731301,"PWCD"
548.45,0.0320299239731301,"PWCD"
549.25,0.0320299239731301,"PWCD"
550.05,0.0320299239731301,"PWCD"
550.85,0.0320299239731301,"PWCD"
551.65,0.0351989102716945,"PWCD"
552.45,0.0351989102716945,"PWCD"
553.25,0.0351989102716945,"PWCD"
554.05,0.0351989102716945,"PWCD"
554.85,0.0351989102716945,"PWCD"
555.65,0.0351989102716945,"PWCD"
556.45,0.0351989102716945,"PWCD"
557.25,0.0351989102716945,"PWCD"
558.05,0.0351989102716945,"PWCD"
558.85,0.0351989102716945,"PWCD"
559.65,0.0351989102716945,"PWCD"
560.45,0.0351989102716945,"PWCD"
561.25,0.0351989102716945,"PWCD"
562.05,0.0351989102716945,"PWCD"
562.85,0.0351989102716945,"PWCD"
563.65,0.0351989102716945,"PWCD"
564.45,0.0351989102716945,"PWCD"
565.25,0.0351989102716945,"PWCD"
566.05,0.0351989102716945,"PWCD"
566.85,0.0351989102716945,"PWCD"
567.65,0.0351989102716945,"PWCD"
568.45,0.0351989102716945,"PWCD"
569.25,0.0351989102716945,"PWCD"
570.05,0.0351989102716945,"PWCD"
570.85,0.0351989102716945,"PWCD"
571.65,0.0351989102716945,"PWCD"
572.45,0.0351989102716945,"PWCD"
573.25,0.0351989102716945,"PWCD"
574.05,0.0351989102716945,"PWCD"
574.85,0.0351989102716945,"PWCD"
575.65,0.0351989102716945,"PWCD"
576.45,0.041979846757452,"PWCD"
577.25,0.041979846757452,"PWCD"
578.05,0.041979846757452,"PWCD"
578.85,0.041979846757452,"PWCD"
579.65,0.041979846757452,"PWCD"
580.45,0.041979846757452,"PWCD"
581.25,0.041979846757452,"PWCD"
582.05,0.041979846757452,"PWCD"
582.85,0.041979846757452,"PWCD"
583.65,0.0390163521249193,"PWCD"
584.45,0.0390163521249193,"PWCD"
585.25,0.0390163521249193,"PWCD"
586.05,0.0390163521249193,"PWCD"
586.85,0.0390163521249193,"PWCD"
587.65,0.0390163521249193,"PWCD"
588.45,0.0390163521249193,"PWCD"
589.25,0.0390163521249193,"PWCD"
590.05,0.0390163521249193,"PWCD"
590.85,0.0390163521249193,"PWCD"
591.65,0.0390163521249193,"PWCD"
592.45,0.0390163521249193,"PWCD"
593.25,0.0390163521249193,"PWCD"
594.05,0.0390163521249193,"PWCD"
594.85,0.0390163521249193,"PWCD"
595.65,0.0390163521249193,"PWCD"
596.45,0.0390163521249193,"PWCD"
597.25,0.0390163521249193,"PWCD"
598.05,0.0390163521249193,"PWCD"
598.85,0.0390163521249193,"PWCD"
599.65,0.0390163521249193,"PWCD"
600.45,0.0390163521249193,"PWCD"
601.25,0.0390163521249193,"PWCD"
602.05,0.0390163521249193,"PWCD"
602.85,0.0390163521249193,"PWCD"
603.65,0.0390163521249193,"PWCD"
604.45,0.0390163521249193,"PWCD"
605.25,0.0390163521249193,"PWCD"
606.05,0.0390163521249193,"PWCD"
606.85,0.0390163521249193,"PWCD"
607.65,0.0390163521249193,"PWCD"
608.45,0.0390163521249193,"PWCD"
609.25,0.0390163521249193,"PWCD"
610.05,0.0390163521249193,"PWCD"
610.85,0.0390163521249193,"PWCD"
611.65,0.0390163521249193,"PWCD"
612.45,0.0390163521249193,"PWCD"
613.25,0.0371135021779042,"PWCD"
614.05,0.0371135021779042,"PWCD"
614.85,0.0371135021779042,"PWCD"
615.65,0.0371135021779042,"PWCD"
616.45,0.0371135021779042,"PWCD"
617.25,0.0371135021779042,"PWCD"
618.05,0.0371135021779042,"PWCD"
618.85,0.0371135021779042,"PWCD"
619.65,0.0371135021779042,"PWCD"
620.45,0.0371135021779042,"PWCD"
621.25,0.0371135021779042,"PWCD"
622.05,0.0371135021779042,"PWCD"
622.85,0.0371135021779042,"PWCD"
623.65,0.0371135021779042,"PWCD"
624.45,0.0371135021779042,"PWCD"
625.25,0.0371135021779042,"PWCD"
626.05,0.0371135021779042,"PWCD"
626.85,0.0371135021779042,"PWCD"
627.65,0.0371135021779042,"PWCD"
628.45,0.0371135021779042,"PWCD"
629.25,0.0371135021779042,"PWCD"
630.05,0.0371135021779042,"PWCD"
630.85,0.0371135021779042,"PWCD"
631.65,0.0371135021779042,"PWCD"
632.45,0.0371135021779042,"PWCD"
633.25,0.0371135021779042,"PWCD"
634.05,0.0371135021779042,"PWCD"
634.85,0.0371135021779042,"PWCD"
635.65,0.0371135021779042,"PWCD"
636.45,0.0371135021779042,"PWCD"
637.25,0.0371135021779042,"PWCD"
638.05,0.0371135021779042,"PWCD"
638.85,0.0371135021779042,"PWCD"
639.65,0.0371135021779042,"PWCD"
640.45,0.0371135021779042,"PWCD"
641.25,0.0371135021779042,"PWCD"
642.05,0.0371135021779042,"PWCD"
642.85,0.0371135021779042,"PWCD"
643.65,0.0371135021779042,"PWCD"
644.45,0.0371135021779042,"PWCD"
645.25,0.0371135021779042,"PWCD"
646.05,0.0371135021779042,"PWCD"
646.85,0.0371135021779042,"PWCD"
647.65,0.0371135021779042,"PWCD"
648.45,0.0371135021779042,"PWCD"
649.25,0.0371135021779042,"PWCD"
650.05,0.0371135021779042,"PWCD"
650.85,0.0371135021779042,"PWCD"
651.65,0.0371135021779042,"PWCD"
652.45,0.0371135021779042,"PWCD"
653.25,0.0371135021779042,"PWCD"
654.05,0.0371135021779042,"PWCD"
654.85,0.0371135021779042,"PWCD"
655.65,0.0371135021779042,"PWCD"
656.45,0.0441544839742205,"PWCD"
657.25,0.0441544839742205,"PWCD"
658.05,0.0441544839742205,"PWCD"
658.85,0.0441544839742205,"PWCD"
659.65,0.0441544839742205,"PWCD"
660.45,0.0441544839742205,"PWCD"
661.25,0.0441544839742205,"PWCD"
662.05,0.0441544839742205,"PWCD"
662.85,0.0441544839742205,"PWCD"
663.65,0.0441544839742205,"PWCD"
664.45,0.0441544839742205,"PWCD"
665.25,0.0441544839742205,"PWCD"
666.05,0.0441544839742205,"PWCD"
666.85,0.0441544839742205,"PWCD"
667.65,0.0441544839742205,"PWCD"
668.45,0.0441544839742205,"PWCD"
669.25,0.0441544839742205,"PWCD"
670.05,0.0441544839742205,"PWCD"
670.85,0.0441544839742205,"PWCD"
671.65,0.0441544839742205,"PWCD"
672.45,0.0441544839742205,"PWCD"
673.25,0.0441544839742205,"PWCD"
674.05,0.0441544839742205,"PWCD"
674.85,0.0441544839742205,"PWCD"
675.65,0.0441544839742205,"PWCD"
676.45,0.0441544839742205,"PWCD"
677.25,0.0441544839742205,"PWCD"
678.05,0.0441544839742205,"PWCD"
678.85,0.0441544839742205,"PWCD"
679.65,0.0441544839742205,"PWCD"
680.45,0.0441544839742205,"PWCD"
681.25,0.0441544839742205,"PWCD"
682.05,0.0441544839742205,"PWCD"
682.85,0.0441544839742205,"PWCD"
683.65,0.0441544839742205,"PWCD"
684.45,0.0441544839742205,"PWCD"
685.25,0.0441544839742205,"PWCD"
686.05,0.0441544839742205,"PWCD"
686.85,0.0441544839742205,"PWCD"
687.65,0.0441544839742205,"PWCD"
688.45,0.0441544839742205,"PWCD"
689.25,0.0441544839742205,"PWCD"
690.05,0.0441544839742205,"PWCD"
690.85,0.0441544839742205,"PWCD"
691.65,0.0441544839742205,"PWCD"
692.45,0.0441544839742205,"PWCD"
693.25,0.0441544839742205,"PWCD"
694.05,0.0441544839742205,"PWCD"
694.85,0.0441544839742205,"PWCD"
695.65,0.0441544839742205,"PWCD"
696.45,0.0441544839742205,"PWCD"
697.25,0.0441544839742205,"PWCD"
698.05,0.0441544839742205,"PWCD"
698.85,0.0441544839742205,"PWCD"
699.65,0.0441544839742205,"PWCD"
700.45,0.0441544839742205,"PWCD"
701.25,0.0441544839742205,"PWCD"
702.05,0.0441544839742205,"PWCD"
702.85,0.0441544839742205,"PWCD"
703.65,0.0441544839742205,"PWCD"
704.45,0.0441544839742205,"PWCD"
705.25,0.0441544839742205,"PWCD"
706.05,0.0441544839742205,"PWCD"
706.85,0.0441544839742205,"PWCD"
707.65,0.0441544839742205,"PWCD"
708.45,0.0441544839742205,"PWCD"
709.25,0.0441544839742205,"PWCD"
710.05,0.0441544839742205,"PWCD"
710.85,0.0441544839742205,"PWCD"
711.65,0.0441544839742205,"PWCD"
712.45,0.0441544839742205,"PWCD"
713.25,0.0441544839742205,"PWCD"
714.05,0.0441544839742205,"PWCD"
714.85,0.0441544839742205,"PWCD"
715.65,0.0441544839742205,"PWCD"
716.45,0.0441544839742205,"PWCD"
717.25,0.0441544839742205,"PWCD"
718.05,0.0441544839742205,"PWCD"
718.85,0.0441544839742205,"PWCD"
719.65,0.0441544839742205,"PWCD"
720.45,0.0441544839742205,"PWCD"
721.25,0.0441544839742205,"PWCD"
722.05,0.0441544839742205,"PWCD"
722.85,0.0441544839742205,"PWCD"
723.65,0.0441544839742205,"PWCD"
724.45,0.0441544839742205,"PWCD"
725.25,0.0441544839742205,"PWCD"
726.05,0.0441544839742205,"PWCD"
726.85,0.0441544839742205,"PWCD"
727.65,0.0441544839742205,"PWCD"
728.45,0.0441544839742205,"PWCD"
729.25,0.0441544839742205,"PWCD"
730.05,0.0441544839742205,"PWCD"
730.85,0.0441544839742205,"PWCD"
731.65,0.0441544839742205,"PWCD"
732.45,0.0441544839742205,"PWCD"
733.25,0.0441544839742205,"PWCD"
734.05,0.0441544839742205,"PWCD"
734.85,0.0441544839742205,"PWCD"
735.65,0.0441544839742205,"PWCD"
736.45,0.0441544839742205,"PWCD"
737.25,0.0441544839742205,"PWCD"
738.05,0.0441544839742205,"PWCD"
738.85,0.0441544839742205,"PWCD"
739.65,0.0441544839742205,"PWCD"
740.45,0.0441544839742205,"PWCD"
741.25,0.0441544839742205,"PWCD"
742.05,0.0441544839742205,"PWCD"
742.85,0.0441544839742205,"PWCD"
743.65,0.0441544839742205,"PWCD"
744.45,0.0441544839742205,"PWCD"
745.25,0.0441544839742205,"PWCD"
746.05,0.0441544839742205,"PWCD"
746.85,0.0441544839742205,"PWCD"
747.65,0.0441544839742205,"PWCD"
748.45,0.0441544839742205,"PWCD"
749.25,0.0441544839742205,"PWCD"
750.05,0.0441544839742205,"PWCD"
750.85,0.0441544839742205,"PWCD"
751.65,0.0441544839742205,"PWCD"
752.45,0.0441544839742205,"PWCD"
753.25,0.0441544839742205,"PWCD"
754.05,0.0441544839742205,"PWCD"
754.85,0.0441544839742205,"PWCD"
755.65,0.0441544839742205,"PWCD"
756.45,0.0441544839742205,"PWCD"
757.25,0.0441544839742205,"PWCD"
758.05,0.0441544839742205,"PWCD"
758.85,0.0441544839742205,"PWCD"
759.65,0.0441544839742205,"PWCD"
760.45,0.0441544839742205,"PWCD"
761.25,0.0441544839742205,"PWCD"
762.05,0.0441544839742205,"PWCD"
762.85,0.0441544839742205,"PWCD"
763.65,0.0441544839742205,"PWCD"
764.45,0.0441544839742205,"PWCD"
765.25,0.0441544839742205,"PWCD"
766.05,0.0441544839742205,"PWCD"
766.85,0.0441544839742205,"PWCD"
767.65,0.0441544839742205,"PWCD"
768.45,0.0441544839742205,"PWCD"
769.25,0.0441544839742205,"PWCD"
770.05,0.0441544839742205,"PWCD"
770.85,0.0441544839742205,"PWCD"
771.65,0.0441544839742205,"PWCD"
772.45,0.0441544839742205,"PWCD"
773.25,0.0441544839742205,"PWCD"
774.05,0.0441544839742205,"PWCD"
774.85,0.0441544839742205,"PWCD"
775.65,0.0441544839742205,"PWCD"
776.45,0.0441544839742205,"PWCD"
777.25,0.0441544839742205,"PWCD"
778.05,0.0441544839742205,"PWCD"
778.85,0.0441544839742205,"PWCD"
779.65,0.0441544839742205,"PWCD"
780.45,0.0441544839742205,"PWCD"
781.25,0.0441544839742205,"PWCD"
782.05,0.0441544839742205,"PWCD"
782.85,0.0441544839742205,"PWCD"
783.65,0.0441544839742205,"PWCD"
784.45,0.0441544839742205,"PWCD"
785.25,0.0441544839742205,"PWCD"
786.05,0.0441544839742205,"PWCD"
786.85,0.041632077120063,"PWCD"
787.65,0.041632077120063,"PWCD"
788.45,0.041632077120063,"PWCD"
789.25,0.041632077120063,"PWCD"
790.05,0.041632077120063,"PWCD"
790.85,0.041632077120063,"PWCD"
791.65,0.041632077120063,"PWCD"
792.45,0.041632077120063,"PWCD"
793.25,0.041632077120063,"PWCD"
794.05,0.041632077120063,"PWCD"
794.85,0.041632077120063,"PWCD"
795.65,0.041632077120063,"PWCD"
796.45,0.041632077120063,"PWCD"
797.25,0.041632077120063,"PWCD"
798.05,0.041632077120063,"PWCD"
798.85,0.041632077120063,"PWCD"
799.65,0.041632077120063,"PWCD"
800.45,0.041632077120063,"PWCD"
801.25,0.041632077120063,"PWCD"
802.05,0.041632077120063,"PWCD"
802.85,0.041632077120063,"PWCD"
803.65,0.041632077120063,"PWCD"
804.45,0.041632077120063,"PWCD"
805.25,0.041632077120063,"PWCD"
806.05,0.041632077120063,"PWCD"
806.85,0.041632077120063,"PWCD"
807.65,0.041632077120063,"PWCD"
808.45,0.041632077120063,"PWCD"
809.25,0.041632077120063,"PWCD"
810.05,0.041632077120063,"PWCD"
810.85,0.041632077120063,"PWCD"
811.65,0.041632077120063,"PWCD"
812.45,0.041632077120063,"PWCD"
813.25,0.041632077120063,"PWCD"
814.05,0.041632077120063,"PWCD"
814.85,0.041632077120063,"PWCD"
815.65,0.041632077120063,"PWCD"
816.45,0.041632077120063,"PWCD"
817.25,0.041632077120063,"PWCD"
818.05,0.041632077120063,"PWCD"
818.85,0.041632077120063,"PWCD"
819.65,0.041632077120063,"PWCD"
820.45,0.041632077120063,"PWCD"
821.25,0.041632077120063,"PWCD"
822.05,0.041632077120063,"PWCD"
822.85,0.041632077120063,"PWCD"
823.65,0.041632077120063,"PWCD"
824.45,0.041632077120063,"PWCD"
825.25,0.041632077120063,"PWCD"
826.05,0.041632077120063,"PWCD"
826.85,0.041632077120063,"PWCD"
827.65,0.041632077120063,"PWCD"
828.45,0.041632077120063,"PWCD"
829.25,0.041632077120063,"PWCD"
830.05,0.041632077120063,"PWCD"
830.85,0.041632077120063,"PWCD"
831.65,0.041632077120063,"PWCD"
832.45,0.041632077120063,"PWCD"
833.25,0.041632077120063,"PWCD"
834.05,0.041632077120063,"PWCD"
834.85,0.041632077120063,"PWCD"
835.65,0.041632077120063,"PWCD"
836.45,0.041632077120063,"PWCD"
837.25,0.051582066831957,"PWCD"
838.05,0.051582066831957,"PWCD"
838.85,0.051582066831957,"PWCD"
839.65,0.051582066831957,"PWCD"
840.45,0.051582066831957,"PWCD"
841.25,0.051582066831957,"PWCD"
842.05,0.051582066831957,"PWCD"
842.85,0.051582066831957,"PWCD"
843.65,0.051582066831957,"PWCD"
844.45,0.051582066831957,"PWCD"
845.25,0.051582066831957,"PWCD"
846.05,0.051582066831957,"PWCD"
846.85,0.051582066831957,"PWCD"
847.65,0.051582066831957,"PWCD"
848.45,0.051582066831957,"PWCD"
849.25,0.051582066831957,"PWCD"
850.05,0.051582066831957,"PWCD"
850.85,0.051582066831957,"PWCD"
851.65,0.051582066831957,"PWCD"
852.45,0.051582066831957,"PWCD"
853.25,0.051582066831957,"PWCD"
854.05,0.051582066831957,"PWCD"
854.85,0.051582066831957,"PWCD"
855.65,0.051582066831957,"PWCD"
