"times_for_S2_markov","S2_markov_of_time"
39.88,0.000561163295963616
39.89,0.000561163295963616
39.9,0.000561163295963616
39.91,0.000561163295963616
39.92,0.000561163295963616
39.93,0.000561163295963616
39.94,0.000561163295963616
39.95,0.000561163295963616
39.96,0.000561163295963616
39.97,0.000561163295963616
39.98,0.000561163295963616
39.99,0.000561163295963616
40,0.000561163295963616
40.01,0.000561163295963616
40.02,0.000561163295963616
40.03,0.000561163295963616
40.04,0.000561163295963616
40.05,0.000561163295963616
40.06,0.000561163295963616
40.07,0.000561163295963616
40.08,0.000561163295963616
40.09,0.000561163295963616
40.1,0.000561163295963616
40.11,0.000561163295963616
40.12,0.000561163295963616
40.13,0.000561163295963616
40.14,0.000561163295963616
40.15,0.000561163295963616
40.16,0.000561163295963616
40.17,0.000561163295963616
40.18,0.000561163295963616
40.19,0.000561163295963616
40.2,0.000561163295963616
40.21,0.000561163295963616
40.22,0.000561163295963616
40.23,0.000561163295963616
40.24,0.000561163295963616
40.25,0.000561163295963616
40.26,0.000561163295963616
40.27,0.000561163295963616
40.28,0.000561163295963616
40.29,0.000561163295963616
40.3,0.000561163295963616
40.31,0.000561163295963616
40.32,0.000561163295963616
40.33,0.000561163295963616
40.34,0.000561163295963616
40.35,0.000561163295963616
40.36,0.000561163295963616
40.37,0.000561163295963616
40.38,0.000561163295963616
40.39,0.000561163295963616
40.4,0.000561163295963616
40.41,0.000561163295963616
40.42,0.000561163295963616
40.43,0.000561163295963616
40.44,0.000561163295963616
40.45,0.000561163295963616
40.46,0.000561163295963616
40.47,0.000561163295963616
40.48,0.000561163295963616
40.49,0.000561163295963616
40.5,0.000561163295963616
40.51,0.000561163295963616
40.52,0.000561163295963616
40.53,0.000561163295963616
40.54,0.000561163295963616
40.55,0.000561163295963616
40.56,0.000561163295963616
40.57,0.000561163295963616
40.58,0.000561163295963616
40.59,0.000561163295963616
40.6,0.000561163295963616
40.61,0.000561163295963616
40.62,0.000561163295963616
40.63,0.000561163295963616
40.64,0.000561163295963616
40.65,0.000561163295963616
40.66,0.000561163295963616
40.67,0.000561163295963616
40.68,0.000561163295963616
40.69,0.000561163295963616
40.7,0.000561163295963616
40.71,0.000561163295963616
40.72,0.000561163295963616
40.73,0.000561163295963616
40.74,0.000561163295963616
40.75,0.000561163295963616
40.76,0.000561163295963616
40.77,0.000561163295963616
40.78,0.000561163295963616
40.79,0.000561163295963616
40.8,0.000561163295963616
40.81,0.000561163295963616
40.82,0.000561163295963616
40.83,0.000561163295963616
40.84,0.000561163295963616
40.85,0.000561163295963616
40.86,0.000561163295963616
40.87,0.000561163295963616
40.88,0.000561163295963616
40.89,0.000561163295963616
40.9,0.000561163295963616
40.91,0.000561163295963616
40.92,0.000561163295963616
40.93,0.000561163295963616
40.94,0.000561163295963616
40.95,0.000561163295963616
40.96,0.000561163295963616
40.97,0.000561163295963616
40.98,0.000561163295963616
40.99,0.000561163295963616
41,0.000561163295963616
41.01,0.000561163295963616
41.02,0.000561163295963616
41.03,0.000561163295963616
41.04,0.000561163295963616
41.05,0.000561163295963616
41.06,0.000561163295963616
41.07,0.000561163295963616
41.08,0.000561163295963616
41.09,0.000561163295963616
41.1,0.000561163295963616
41.11,0.000561163295963616
41.12,0.000561163295963616
41.13,0.000561163295963616
41.14,0.000561163295963616
41.15,0.000561163295963616
41.16,0.000561163295963616
41.17,0.000561163295963616
41.18,0.000561163295963616
41.19,0.000561163295963616
41.2,0.000561163295963616
41.21,0.000561163295963616
41.22,0.000561163295963616
41.23,0.000561163295963616
41.24,0.000561163295963616
41.25,0.000561163295963616
41.26,0.000561163295963616
41.27,0.000561163295963616
41.28,0.000561163295963616
41.29,0.000561163295963616
41.3,0.000561163295963616
41.31,0.000561163295963616
41.32,0.000561163295963616
41.33,0.000561163295963616
41.34,0.000561163295963616
41.35,0.000561163295963616
41.36,0.000561163295963616
41.37,0.000561163295963616
41.38,0.000561163295963616
41.39,0.000561163295963616
41.4,0.000561163295963616
41.41,0.000561163295963616
41.42,0.000561163295963616
41.43,0.000561163295963616
41.44,0.000561163295963616
41.45,0.000561163295963616
41.46,0.000561163295963616
41.47,0.000561163295963616
41.48,0.000561163295963616
41.49,0.000561163295963616
41.5,0.000561163295963616
41.51,0.000561163295963616
41.52,0.000561163295963616
41.53,0.000561163295963616
41.54,0.000561163295963616
41.55,0.000561163295963616
41.56,0.000561163295963616
41.57,0.000561163295963616
41.58,0.000561163295963616
41.59,0.000561163295963616
41.6,0.000561163295963616
41.61,0.000561163295963616
41.62,0.000561163295963616
41.63,0.000561163295963616
41.64,0.000561163295963616
41.65,0.000561163295963616
41.66,0.000561163295963616
41.67,0.000561163295963616
41.68,0.000561163295963616
41.69,0.000561163295963616
41.7,0.000561163295963616
41.71,0.000561163295963616
41.72,0.000561163295963616
41.73,0.000561163295963616
41.74,0.000561163295963616
41.75,0.000561163295963616
41.76,0.000561163295963616
41.77,0.000561163295963616
41.78,0.000561163295963616
41.79,0.000561163295963616
41.8,0.000561163295963616
41.81,0.000561163295963616
41.82,0.000561163295963616
41.83,0.000561163295963616
41.84,0.000561163295963616
41.85,0.000561163295963616
41.86,0.000561163295963616
41.87,0.000561163295963616
41.88,0.000561163295963616
41.89,0.000561163295963616
41.9,0.000561163295963616
41.91,0.000561163295963616
41.92,0.000561163295963616
41.93,0.000561163295963616
41.94,0.000561163295963616
41.95,0.000561163295963616
41.96,0.000561163295963616
41.97,0.000561163295963616
41.98,0.000561163295963616
41.99,0.000561163295963616
42,0.000561163295963616
42.01,0.000561163295963616
42.02,0.000561163295963616
42.03,0.000561163295963616
42.04,0.000561163295963616
42.05,0.000561163295963616
42.06,0.000561163295963616
42.07,0.000561163295963616
42.08,0.000561163295963616
42.09,0.000561163295963616
42.1,0.000561163295963616
42.11,0.000561163295963616
42.12,0.000561163295963616
42.13,0.000561163295963616
42.14,0.000561163295963616
42.15,0.000561163295963616
42.16,0.000561163295963616
42.17,0.000561163295963616
42.18,0.000561163295963616
42.19,0.000561163295963616
42.2,0.000561163295963616
42.21,0.000561163295963616
42.22,0.000561163295963616
42.23,0.000561163295963616
42.24,0.000561163295963616
42.25,0.000561163295963616
42.26,0.000561163295963616
42.27,0.000561163295963616
42.28,0.000561163295963616
42.29,0.000561163295963616
42.3,0.000561163295963616
42.31,0.000561163295963616
42.32,0.000561163295963616
42.33,0.000561163295963616
42.34,0.000561163295963616
42.35,0.000561163295963616
42.36,0.000561163295963616
42.37,0.000561163295963616
42.38,0.000561163295963616
42.39,0.000561163295963616
42.4,0.000561163295963616
42.41,0.000561163295963616
42.42,0.000561163295963616
42.43,0.000561163295963616
42.44,0.000561163295963616
42.45,0.000561163295963616
42.46,0.000561163295963616
42.47,0.000561163295963616
42.48,0.000561163295963616
42.49,0.000561163295963616
42.5,0.000561163295963616
42.51,0.000561163295963616
42.52,0.000561163295963616
42.53,0.000561163295963616
42.54,0.000561163295963616
42.55,0.000561163295963616
42.56,0.000561163295963616
42.57,0.000561163295963616
42.58,0.000561163295963616
42.59,0.000561163295963616
42.6,0.000561163295963616
42.61,0.000561163295963616
42.62,0.000561163295963616
42.63,0.000561163295963616
42.64,0.000561163295963616
42.65,0.000561163295963616
42.66,0.000561163295963616
42.67,0.000561163295963616
42.68,0.000561163295963616
42.69,0.000561163295963616
42.7,0.000561163295963616
42.71,0.000561163295963616
42.72,0.000561163295963616
42.73,0.000561163295963616
42.74,0.000561163295963616
42.75,0.000561163295963616
42.76,0.000561163295963616
42.77,0.000561163295963616
42.78,0.000561163295963616
42.79,0.000561163295963616
42.8,0.000561163295963616
42.81,0.000561163295963616
42.82,0.000561163295963616
42.83,0.000561163295963616
42.84,0.000561163295963616
42.85,0.000561163295963616
42.86,0.000561163295963616
42.87,0.000561163295963616
42.88,0.000561163295963616
42.89,0.000561163295963616
42.9,0.000561163295963616
42.91,0.000561163295963616
42.92,0.000561163295963616
42.93,0.000561163295963616
42.94,0.000561163295963616
42.95,0.000561163295963616
42.96,0.000561163295963616
42.97,0.000561163295963616
42.98,0.000561163295963616
42.99,0.000561163295963616
43,0.000561163295963616
43.01,0.000561163295963616
43.02,0.000561163295963616
43.03,0.000561163295963616
43.04,0.000561163295963616
43.05,0.000561163295963616
43.06,0.000561163295963616
43.07,0.000561163295963616
43.08,0.000561163295963616
43.09,0.000561163295963616
43.1,0.000561163295963616
43.11,0.000561163295963616
43.12,0.000561163295963616
43.13,0.000561163295963616
43.14,0.000561163295963616
43.15,0.000561163295963616
43.16,0.000561163295963616
43.17,0.000561163295963616
43.18,0.000561163295963616
43.19,0.000561163295963616
43.2,0.000561163295963616
43.21,0.000561163295963616
43.22,0.000561163295963616
43.23,0.000561163295963616
43.24,0.000561163295963616
43.25,0.000561163295963616
43.26,0.000561163295963616
43.27,0.000561163295963616
43.28,0.000561163295963616
43.29,0.000561163295963616
43.3,0.000561163295963616
43.31,0.000561163295963616
43.32,0.000561163295963616
43.33,0.000561163295963616
43.34,0.000561163295963616
43.35,0.000561163295963616
43.36,0.000561163295963616
43.37,0.000561163295963616
43.38,0.000561163295963616
43.39,0.000561163295963616
43.4,0.000561163295963616
43.41,0.000561163295963616
43.42,0.000561163295963616
43.43,0.000561163295963616
43.44,0.000561163295963616
43.45,0.000561163295963616
43.46,0.000561163295963616
43.47,0.000561163295963616
43.48,0.000561163295963616
43.49,0.000561163295963616
43.5,0.000561163295963616
43.51,0.000561163295963616
43.52,0.000561163295963616
43.53,0.000561163295963616
43.54,0.000561163295963616
43.55,0.000561163295963616
43.56,0.000561163295963616
43.57,0.000561163295963616
43.58,0.000561163295963616
43.59,0.000561163295963616
43.6,0.000561163295963616
43.61,0.000561163295963616
43.62,0.000561163295963616
43.63,0.000561163295963616
43.64,0.000561163295963616
43.65,0.000561163295963616
43.66,0.000561163295963616
43.67,0.000561163295963616
43.68,0.000561163295963616
43.69,0.000561163295963616
43.7,0.000561163295963616
43.71,0.000561163295963616
43.72,0.000561163295963616
43.73,0.000561163295963616
43.74,0.000561163295963616
43.75,0.000561163295963616
43.76,0.000561163295963616
43.77,0.000561163295963616
43.78,0.000561163295963616
43.79,0.000561163295963616
43.8,0.000561163295963616
43.81,0.000561163295963616
43.82,0.000561163295963616
43.83,0.000561163295963616
43.84,0.000561163295963616
43.85,0.000561163295963616
43.86,0.000561163295963616
43.87,0.000561163295963616
43.88,0.000561163295963616
43.89,0.000561163295963616
43.9,0.000561163295963616
43.91,0.000561163295963616
43.92,0.000561163295963616
43.93,0.000561163295963616
43.94,0.000561163295963616
43.95,0.000561163295963616
43.96,0.000561163295963616
43.97,0.000561163295963616
43.98,0.000521080203394786
43.99,0.000521080203394786
44,0.000521080203394786
44.01,0.000521080203394786
44.02,0.000521080203394786
44.03,0.000521080203394786
44.04,0.000521080203394786
44.05,0.000521080203394786
44.06,0.000521080203394786
44.07,0.000521080203394786
44.08,0.000521080203394786
44.09,0.000521080203394786
44.1,0.000521080203394786
44.11,0.000521080203394786
44.12,0.000521080203394786
44.13,0.000521080203394786
44.14,0.000521080203394786
44.15,0.000521080203394786
44.16,0.000521080203394786
44.17,0.000521080203394786
44.18,0.000521080203394786
44.19,0.000521080203394786
44.2,0.000521080203394786
44.21,0.000521080203394786
44.22,0.000521080203394786
44.23,0.000521080203394786
44.24,0.000521080203394786
44.25,0.000521080203394786
44.26,0.000521080203394786
44.27,0.000521080203394786
44.28,0.000521080203394786
44.29,0.000521080203394786
44.3,0.000521080203394786
44.31,0.000521080203394786
44.32,0.000521080203394786
44.33,0.000521080203394786
44.34,0.000521080203394786
44.35,0.000521080203394786
44.36,0.000521080203394786
44.37,0.000521080203394786
44.38,0.000521080203394786
44.39,0.000521080203394786
44.4,0.000521080203394786
44.41,0.000521080203394786
44.42,0.000521080203394786
44.43,0.000521080203394786
44.44,0.000521080203394786
44.45,0.000521080203394786
44.46,0.000521080203394786
44.47,0.000521080203394786
44.48,0.000521080203394786
44.49,0.000521080203394786
44.5,0.000521080203394786
44.51,0.000521080203394786
44.52,0.000521080203394786
44.53,0.000521080203394786
44.54,0.000521080203394786
44.55,0.000521080203394786
44.56,0.000521080203394786
44.57,0.000521080203394786
44.58,0.000521080203394786
44.59,0.000521080203394786
44.6,0.000521080203394786
44.61,0.000521080203394786
44.62,0.000521080203394786
44.63,0.000521080203394786
44.64,0.000521080203394786
44.65,0.000521080203394786
44.66,0.000521080203394786
44.67,0.000521080203394786
44.68,0.000521080203394786
44.69,0.000521080203394786
44.7,0.000521080203394786
44.71,0.000521080203394786
44.72,0.000521080203394786
44.73,0.000521080203394786
44.74,0.000521080203394786
44.75,0.000521080203394786
44.76,0.000521080203394786
44.77,0.000521080203394786
44.78,0.000521080203394786
44.79,0.000521080203394786
44.8,0.000521080203394786
44.81,0.000521080203394786
44.82,0.000521080203394786
44.83,0.000521080203394786
44.84,0.000521080203394786
44.85,0.000521080203394786
44.86,0.000521080203394786
44.87,0.000521080203394786
44.88,0.000521080203394786
44.89,0.000521080203394786
44.9,0.000521080203394786
44.91,0.000521080203394786
44.92,0.000521080203394786
44.93,0.000521080203394786
44.94,0.000521080203394786
44.95,0.000521080203394786
44.96,0.000521080203394786
44.97,0.000521080203394786
44.98,0.000521080203394786
44.99,0.000521080203394786
45,0.000521080203394786
45.01,0.000521080203394786
45.02,0.000521080203394786
45.03,0.000521080203394786
45.04,0.000521080203394786
45.05,0.000521080203394786
45.06,0.000521080203394786
45.07,0.000521080203394786
45.08,0.000521080203394786
45.09,0.000521080203394786
45.1,0.000521080203394786
45.11,0.000521080203394786
45.12,0.000521080203394786
45.13,0.000521080203394786
45.14,0.000521080203394786
45.15,0.000521080203394786
45.16,0.000521080203394786
45.17,0.000521080203394786
45.18,0.000521080203394786
45.19,0.000521080203394786
45.2,0.000521080203394786
45.21,0.000521080203394786
45.22,0.000521080203394786
45.23,0.000521080203394786
45.24,0.000521080203394786
45.25,0.000521080203394786
45.26,0.000521080203394786
45.27,0.000521080203394786
45.28,0.000521080203394786
45.29,0.000521080203394786
45.3,0.000521080203394786
45.31,0.000521080203394786
45.32,0.000521080203394786
45.33,0.000521080203394786
45.34,0.000521080203394786
45.35,0.000521080203394786
45.36,0.000521080203394786
45.37,0.000521080203394786
45.38,0.000521080203394786
45.39,0.000521080203394786
45.4,0.000521080203394786
45.41,0.000521080203394786
45.42,0.000521080203394786
45.43,0.000521080203394786
45.44,0.000521080203394786
45.45,0.000521080203394786
45.46,0.000521080203394786
45.47,0.000521080203394786
45.48,0.000521080203394786
45.49,0.000521080203394786
45.5,0.000521080203394786
45.51,0.000521080203394786
45.52,0.000521080203394786
45.53,0.000521080203394786
45.54,0.000521080203394786
45.55,0.000521080203394786
45.56,0.000521080203394786
45.57,0.000521080203394786
45.58,0.000521080203394786
45.59,0.000521080203394786
45.6,0.000521080203394786
45.61,0.000521080203394786
45.62,0.000521080203394786
45.63,0.000521080203394786
45.64,0.000521080203394786
45.65,0.000521080203394786
45.66,0.000521080203394786
45.67,0.000521080203394786
45.68,0.000521080203394786
45.69,0.000521080203394786
45.7,0.000521080203394786
45.71,0.000521080203394786
45.72,0.000521080203394786
45.73,0.000521080203394786
45.74,0.000521080203394786
45.75,0.000521080203394786
45.76,0.000521080203394786
45.77,0.000521080203394786
45.78,0.000521080203394786
45.79,0.000521080203394786
45.8,0.000521080203394786
45.81,0.000521080203394786
45.82,0.000521080203394786
45.83,0.000521080203394786
45.84,0.000521080203394786
45.85,0.000521080203394786
45.86,0.000521080203394786
45.87,0.000521080203394786
45.88,0.000521080203394786
45.89,0.000521080203394786
45.9,0.000521080203394786
45.91,0.000521080203394786
45.92,0.000521080203394786
45.93,0.000521080203394786
45.94,0.000521080203394786
45.95,0.000521080203394786
45.96,0.000521080203394786
45.97,0.000521080203394786
45.98,0.000521080203394786
45.99,0.000521080203394786
46,0.000521080203394786
46.01,0.000521080203394786
46.02,0.000521080203394786
46.03,0.000521080203394786
46.04,0.000521080203394786
46.05,0.000521080203394786
46.06,0.000521080203394786
46.07,0.000521080203394786
46.08,0.000521080203394786
46.09,0.000521080203394786
46.1,0.000521080203394786
46.11,0.000521080203394786
46.12,0.000486341523168467
46.13,0.000486341523168467
46.14,0.000486341523168467
46.15,0.000486341523168467
46.16,0.000486341523168467
46.17,0.000486341523168467
46.18,0.000486341523168467
46.19,0.000486341523168467
46.2,0.000486341523168467
46.21,0.000486341523168467
46.22,0.000486341523168467
46.23,0.000486341523168467
46.24,0.000486341523168467
46.25,0.000486341523168467
46.26,0.000486341523168467
46.27,0.000486341523168467
46.28,0.000486341523168467
46.29,0.000486341523168467
46.3,0.000486341523168467
46.31,0.000486341523168467
46.32,0.000486341523168467
46.33,0.000486341523168467
46.34,0.000486341523168467
46.35,0.000486341523168467
46.36,0.000486341523168467
46.37,0.000486341523168467
46.38,0.000486341523168467
46.39,0.000486341523168467
46.4,0.000486341523168467
46.41,0.000486341523168467
46.42,0.000486341523168467
46.43,0.000486341523168467
46.44,0.000486341523168467
46.45,0.000486341523168467
46.46,0.000486341523168467
46.47,0.000486341523168467
46.48,0.000486341523168467
46.49,0.000486341523168467
46.5,0.000486341523168467
46.51,0.000486341523168467
46.52,0.000486341523168467
46.53,0.000486341523168467
46.54,0.000486341523168467
46.55,0.000486341523168467
46.56,0.000486341523168467
46.57,0.000486341523168467
46.58,0.000486341523168467
46.59,0.000486341523168467
46.6,0.000486341523168467
46.61,0.000486341523168467
46.62,0.000486341523168467
46.63,0.000486341523168467
46.64,0.000486341523168467
46.65,0.000486341523168467
46.66,0.000486341523168467
46.67,0.000486341523168467
46.68,0.000486341523168467
46.69,0.000486341523168467
46.7,0.000486341523168467
46.71,0.000486341523168467
46.72,0.000486341523168467
46.73,0.000486341523168467
46.74,0.000486341523168467
46.75,0.000486341523168467
46.76,0.000486341523168467
46.77,0.000486341523168467
46.78,0.000486341523168467
46.79,0.000486341523168467
46.8,0.000486341523168467
46.81,0.000486341523168467
46.82,0.000486341523168467
46.83,0.000486341523168467
46.84,0.000486341523168467
46.85,0.000486341523168467
46.86,0.000486341523168467
46.87,0.000486341523168467
46.88,0.000486341523168467
46.89,0.000486341523168467
46.9,0.000486341523168467
46.91,0.000486341523168467
46.92,0.000486341523168467
46.93,0.000486341523168467
46.94,0.000486341523168467
46.95,0.000486341523168467
46.96,0.000486341523168467
46.97,0.000486341523168467
46.98,0.000486341523168467
46.99,0.000486341523168467
47,0.000486341523168467
47.01,0.000486341523168467
47.02,0.000486341523168467
47.03,0.000486341523168467
47.04,0.000486341523168467
47.05,0.000486341523168467
47.06,0.000486341523168467
47.07,0.000486341523168467
47.08,0.000486341523168467
47.09,0.000486341523168467
47.1,0.000486341523168467
47.11,0.000486341523168467
47.12,0.000486341523168467
47.13,0.000486341523168467
47.14,0.000486341523168467
47.15,0.000486341523168467
47.16,0.000486341523168467
47.17,0.000486341523168467
47.18,0.000486341523168467
47.19,0.000486341523168467
47.2,0.000486341523168467
47.21,0.000486341523168467
47.22,0.000486341523168467
47.23,0.000486341523168467
47.24,0.000486341523168467
47.25,0.000486341523168467
47.26,0.000486341523168467
47.27,0.000486341523168467
47.28,0.000486341523168467
47.29,0.000486341523168467
47.3,0.000486341523168467
47.31,0.000486341523168467
47.32,0.000486341523168467
47.33,0.000486341523168467
47.34,0.000486341523168467
47.35,0.000486341523168467
47.36,0.000486341523168467
47.37,0.000486341523168467
47.38,0.000486341523168467
47.39,0.000486341523168467
47.4,0.000486341523168467
47.41,0.000486341523168467
47.42,0.000486341523168467
47.43,0.000486341523168467
47.44,0.000486341523168467
47.45,0.000486341523168467
47.46,0.000486341523168467
47.47,0.000486341523168467
47.48,0.000486341523168467
47.49,0.000486341523168467
47.5,0.000486341523168467
47.51,0.000486341523168467
47.52,0.000486341523168467
47.53,0.000486341523168467
47.54,0.000486341523168467
47.55,0.000486341523168467
47.56,0.000486341523168467
47.57,0.000486341523168467
47.58,0.000486341523168467
47.59,0.000486341523168467
47.6,0.000486341523168467
47.61,0.000486341523168467
47.62,0.000486341523168467
47.63,0.000486341523168467
47.64,0.000486341523168467
47.65,0.000486341523168467
47.66,0.000486341523168467
47.67,0.000486341523168467
47.68,0.000486341523168467
47.69,0.000486341523168467
47.7,0.000486341523168467
47.71,0.000486341523168467
47.72,0.000486341523168467
47.73,0.000486341523168467
47.74,0.000486341523168467
47.75,0.000486341523168467
47.76,0.000486341523168467
47.77,0.000486341523168467
47.78,0.000486341523168467
47.79,0.000486341523168467
47.8,0.000486341523168467
47.81,0.000486341523168467
47.82,0.000486341523168467
47.83,0.000486341523168467
47.84,0.000486341523168467
47.85,0.000486341523168467
47.86,0.000486341523168467
47.87,0.000486341523168467
47.88,0.000486341523168467
47.89,0.000486341523168467
47.9,0.000486341523168467
47.91,0.000486341523168467
47.92,0.000486341523168467
47.93,0.000486341523168467
47.94,0.000486341523168467
47.95,0.000486341523168467
47.96,0.000486341523168467
47.97,0.000486341523168467
47.98,0.000486341523168467
47.99,0.000486341523168467
48,0.000486341523168467
48.01,0.000486341523168467
48.02,0.000486341523168467
48.03,0.000486341523168467
48.04,0.000486341523168467
48.05,0.000486341523168467
48.06,0.000486341523168467
48.07,0.000486341523168467
48.08,0.000486341523168467
48.09,0.000486341523168467
48.1,0.000486341523168467
48.11,0.000486341523168467
48.12,0.000486341523168467
48.13,0.000486341523168467
48.14,0.000486341523168467
48.15,0.000486341523168467
48.16,0.000486341523168467
48.17,0.000486341523168467
48.18,0.000486341523168467
48.19,0.000486341523168467
48.2,0.000486341523168467
48.21,0.000486341523168467
48.22,0.000486341523168467
48.23,0.000486341523168467
48.24,0.000486341523168467
48.25,0.000486341523168467
48.26,0.000486341523168467
48.27,0.000486341523168467
48.28,0.000486341523168467
48.29,0.000486341523168467
48.3,0.000486341523168467
48.31,0.000486341523168467
48.32,0.000486341523168467
48.33,0.000486341523168467
48.34,0.000486341523168467
48.35,0.000486341523168467
48.36,0.000486341523168467
48.37,0.000486341523168467
48.38,0.000486341523168467
48.39,0.000486341523168467
48.4,0.000486341523168467
48.41,0.000486341523168467
48.42,0.000486341523168467
48.43,0.000486341523168467
48.44,0.000486341523168467
48.45,0.000486341523168467
48.46,0.000486341523168467
48.47,0.000486341523168467
48.48,0.000486341523168467
48.49,0.000486341523168467
48.5,0.000486341523168467
48.51,0.000486341523168467
48.52,0.000486341523168467
48.53,0.000486341523168467
48.54,0.000486341523168467
48.55,0.000486341523168467
48.56,0.000486341523168467
48.57,0.000486341523168467
48.58,0.000486341523168467
48.59,0.000486341523168467
48.6,0.000486341523168467
48.61,0.000486341523168467
48.62,0.000486341523168467
48.63,0.000486341523168467
48.64,0.000486341523168467
48.65,0.000486341523168467
48.66,0.000486341523168467
48.67,0.000486341523168467
48.68,0.000486341523168467
48.69,0.000486341523168467
48.7,0.000486341523168467
48.71,0.000486341523168467
48.72,0.000486341523168467
48.73,0.000486341523168467
48.74,0.000486341523168467
48.75,0.000486341523168467
48.76,0.000486341523168467
48.77,0.000486341523168467
48.78,0.000486341523168467
48.79,0.000486341523168467
48.8,0.000486341523168467
48.81,0.000486341523168467
48.82,0.000486341523168467
48.83,0.000486341523168467
48.84,0.000486341523168467
48.85,0.000486341523168467
48.86,0.000486341523168467
48.87,0.000486341523168467
48.88,0.000486341523168467
48.89,0.000486341523168467
48.9,0.000486341523168467
48.91,0.000486341523168467
48.92,0.000486341523168467
48.93,0.000486341523168467
48.94,0.000486341523168467
48.95,0.000486341523168467
48.96,0.000486341523168467
48.97,0.000486341523168467
48.98,0.000486341523168467
48.99,0.000486341523168467
49,0.000486341523168467
49.01,0.000486341523168467
49.02,0.000486341523168467
49.03,0.000486341523168467
49.04,0.000486341523168467
49.05,0.000486341523168467
49.06,0.000486341523168467
49.07,0.000486341523168467
49.08,0.000486341523168467
49.09,0.000486341523168467
49.1,0.000486341523168467
49.11,0.000486341523168467
49.12,0.000486341523168467
49.13,0.000486341523168467
49.14,0.000486341523168467
49.15,0.000486341523168467
49.16,0.000486341523168467
49.17,0.000486341523168467
49.18,0.000486341523168467
49.19,0.000486341523168467
49.2,0.000486341523168467
49.21,0.000486341523168467
49.22,0.000486341523168467
49.23,0.000486341523168467
49.24,0.000486341523168467
49.25,0.000486341523168467
49.26,0.000486341523168467
49.27,0.000486341523168467
49.28,0.000486341523168467
49.29,0.000486341523168467
49.3,0.000486341523168467
49.31,0.000486341523168467
49.32,0.000486341523168467
49.33,0.000486341523168467
49.34,0.000486341523168467
49.35,0.000486341523168467
49.36,0.000486341523168467
49.37,0.000486341523168467
49.38,0.000486341523168467
49.39,0.000486341523168467
49.4,0.000486341523168467
49.41,0.000486341523168467
49.42,0.000486341523168467
49.43,0.000486341523168467
49.44,0.000486341523168467
49.45,0.000486341523168467
49.46,0.000486341523168467
49.47,0.000486341523168467
49.48,0.000486341523168467
49.49,0.000486341523168467
49.5,0.000486341523168467
49.51,0.000486341523168467
49.52,0.000486341523168467
49.53,0.000486341523168467
49.54,0.000486341523168467
49.55,0.000486341523168467
49.56,0.000486341523168467
49.57,0.000486341523168467
49.58,0.000486341523168467
49.59,0.000486341523168467
49.6,0.000486341523168467
49.61,0.000486341523168467
49.62,0.000486341523168467
49.63,0.000486341523168467
49.64,0.000486341523168467
49.65,0.000486341523168467
49.66,0.000486341523168467
49.67,0.000486341523168467
49.68,0.000486341523168467
49.69,0.000486341523168467
49.7,0.000486341523168467
49.71,0.000486341523168467
49.72,0.000486341523168467
49.73,0.000486341523168467
49.74,0.000486341523168467
49.75,0.000486341523168467
49.76,0.000486341523168467
49.77,0.000486341523168467
49.78,0.000486341523168467
49.79,0.000486341523168467
49.8,0.000486341523168467
49.81,0.000486341523168467
49.82,0.000486341523168467
49.83,0.000486341523168467
49.84,0.000486341523168467
49.85,0.000486341523168467
49.86,0.000486341523168467
49.87,0.000486341523168467
49.88,0.000486341523168467
49.89,0.000486341523168467
49.9,0.000486341523168467
49.91,0.000486341523168467
49.92,0.000486341523168467
49.93,0.000486341523168467
49.94,0.000486341523168467
49.95,0.000486341523168467
49.96,0.000486341523168467
49.97,0.000486341523168467
49.98,0.000486341523168467
49.99,0.000486341523168467
50,0.000486341523168467
50.01,0.000486341523168467
50.02,0.000486341523168467
50.03,0.000486341523168467
50.04,0.000486341523168467
50.05,0.000486341523168467
50.06,0.000486341523168467
50.07,0.000486341523168467
50.08,0.000486341523168467
50.09,0.000486341523168467
50.1,0.000486341523168467
50.11,0.000486341523168467
50.12,0.000486341523168467
50.13,0.000486341523168467
50.14,0.000486341523168467
50.15,0.000486341523168467
50.16,0.000486341523168467
50.17,0.000486341523168467
50.18,0.000486341523168467
50.19,0.000486341523168467
50.2,0.000486341523168467
50.21,0.000486341523168467
50.22,0.000486341523168467
50.23,0.000445813062904428
50.24,0.000445813062904428
50.25,0.000445813062904428
50.26,0.000445813062904428
50.27,0.000445813062904428
50.28,0.000445813062904428
50.29,0.000445813062904428
50.3,0.000445813062904428
50.31,0.000445813062904428
50.32,0.000445813062904428
50.33,0.000445813062904428
50.34,0.000445813062904428
50.35,0.000445813062904428
50.36,0.000445813062904428
50.37,0.000445813062904428
50.38,0.000445813062904428
50.39,0.000445813062904428
50.4,0.000445813062904428
50.41,0.000445813062904428
50.42,0.000445813062904428
50.43,0.000445813062904428
50.44,0.000445813062904428
50.45,0.000445813062904428
50.46,0.000445813062904428
50.47,0.000445813062904428
50.48,0.000445813062904428
50.49,0.000445813062904428
50.5,0.000445813062904428
50.51,0.000445813062904428
50.52,0.000445813062904428
50.53,0.000445813062904428
50.54,0.000445813062904428
50.55,0.000445813062904428
50.56,0.000445813062904428
50.57,0.000445813062904428
50.58,0.000445813062904428
50.59,0.000445813062904428
50.6,0.000445813062904428
50.61,0.000445813062904428
50.62,0.000445813062904428
50.63,0.000445813062904428
