"time","pstate3"
6.13,0.0309935657880785
6.16,0.0299372115343314
6.19,0.0302049863048454
6.22,0.0310063902408639
6.25,0.0297032330738075
6.28,0.0299901727331517
6.31,0.0294554752914446
6.34,0.028920782928778
6.37,0.0286777962834729
6.4,0.0276301632934717
6.43,0.0273876026339395
6.46,0.0268542076820087
6.49,0.027657359562405
6.52,0.0271175197359248
6.55,0.0279206716163211
6.58,0.0279206716163211
6.61,0.0279206716163211
6.64,0.0287238234967173
6.67,0.0293344715785726
6.7,0.0293344715785726
6.73,0.028793945796627
6.76,0.0282523366276566
6.79,0.0282523366276566
6.82,0.0285647028784724
6.85,0.0280287370111123
6.88,0.0280287370111123
6.91,0.0280287370111123
6.94,0.0280287370111123
6.97,0.0282947147332204
7,0.0282947147332204
7.03,0.0286129577754623
7.06,0.0297367927792014
7.09,0.0291988644249069
7.12,0.0291988644249069
7.15,0.0291988644249069
7.18,0.030003859455441
7.21,0.0302656474071746
7.24,0.0302656474071746
7.27,0.0297182543448241
7.3,0.0297182543448241
7.33,0.0297182543448241
7.36,0.0299772628531607
7.39,0.0288859915886119
7.42,0.0281202644758537
7.45,0.0281202644758537
7.48,0.0281771452771973
7.51,0.0276310281542115
7.54,0.0270838371601632
7.57,0.0270838371601632
7.6,0.0267922172997669
7.63,0.0267922172997669
7.66,0.0267922172997669
7.69,0.0275981538449567
7.72,0.0292100269353362
7.75,0.0303496668472209
7.78,0.029782653568865
7.81,0.029782653568865
7.84,0.0292148160841918
7.87,0.0292148160841918
7.9,0.0286480801024144
7.93,0.0286480801024144
7.96,0.0275262600061994
7.99,0.0275262600061994
8.02,0.0278691317864007
8.05,0.0278691317864007
8.08,0.027652791909021
8.11,0.027652791909021
8.14,0.027652791909021
8.17,0.0279020130842537
8.2,0.0273418373333851
8.23,0.0273418373333851
8.26,0.0273418373333851
8.29,0.0267829608839203
8.32,0.0267829608839203
8.35,0.0267829608839203
8.38,0.0262267816553982
8.41,0.0262267816553982
8.44,0.0270337058679227
8.47,0.0270337058679227
8.5,0.0273870823110372
8.53,0.0273870823110372
8.56,0.0281940065235617
8.59,0.0276330970250732
8.62,0.0276330970250732
8.65,0.0276330970250732
8.68,0.0279905851859667
8.71,0.0283501100661275
8.74,0.0277974137441207
8.77,0.0277974137441207
8.8,0.0280498941147539
8.83,0.028659174665868
8.86,0.0280986657159778
8.89,0.0280986657159778
8.92,0.027898831091561
8.95,0.0273436892069947
8.98,0.0275947748143517
9.01,0.0279583465000595
9.04,0.0279583465000595
9.07,0.0274003089219972
9.1,0.0268442063239107
9.13,0.0268442063239107
9.16,0.026654263632454
9.19,0.026654263632454
9.22,0.026654263632454
9.25,0.026654263632454
9.28,0.026654263632454
9.31,0.026654263632454
9.34,0.0261022375169476
9.37,0.0261022375169476
9.4,0.0261022375169476
9.43,0.0261022375169476
9.46,0.0259175382442978
9.49,0.0253669098091671
9.52,0.0253669098091671
9.55,0.0253669098091671
9.58,0.0253669098091671
9.61,0.0253669098091671
9.64,0.0248148840767523
9.67,0.0242631881566881
9.7,0.0250732401483866
9.73,0.0250732401483866
9.76,0.0254473769360374
9.79,0.0243266980822161
9.82,0.0243266980822161
9.85,0.0251367500739147
9.88,0.0251367500739147
9.91,0.0251367500739147
9.94,0.0259478693277894
9.97,0.0259478693277894
10,0.0267589885816641
10.03,0.0267589885816641
10.06,0.0271351004386653
10.09,0.0271351004386653
10.12,0.026551007311693
10.15,0.0259676248969764
10.18,0.0253816988116412
10.21,0.0257597760635077
10.24,0.0257597760635077
10.27,0.0257597760635077
10.3,0.0257597760635077
10.33,0.0257597760635077
10.36,0.0259914789783739
10.39,0.0254023736482404
10.42,0.0254023736482404
10.45,0.02481166895893
10.48,0.0242226859995474
10.51,0.0242226859995474
10.54,0.0242226859995474
10.57,0.025034885305691
10.6,0.025034885305691
10.63,0.025034885305691
10.66,0.0244369718878421
10.69,0.0244369718878421
10.72,0.0244369718878421
10.75,0.0244369718878421
10.78,0.0244369718878421
10.81,0.0244369718878421
10.84,0.0252502613943965
10.87,0.0252502613943965
10.9,0.0252502613943965
10.93,0.0252502613943965
10.96,0.024649936773621
10.99,0.024649936773621
11.02,0.0250873489004526
11.05,0.0250873489004526
11.08,0.0250873489004526
11.11,0.0250873489004526
11.14,0.0250873489004526
11.17,0.0254711475875631
11.2,0.0262844370941175
11.23,0.0262844370941175
11.26,0.025066346083005
11.29,0.0252658447763701
11.32,0.0268946519799079
11.35,0.0276660210698376
11.38,0.0276660210698376
11.41,0.0276660210698376
11.44,0.0276660210698376
11.47,0.0276660210698376
11.5,0.0276660210698376
11.53,0.0284826728559096
11.56,0.0284826728559096
11.59,0.0284826728559096
11.62,0.0278598686865875
11.65,0.0278598686865875
11.68,0.0278598686865875
11.71,0.0278598686865875
11.74,0.0278598686865875
11.77,0.0278598686865875
11.8,0.0272399056789835
11.83,0.0272399056789835
11.86,0.0272399056789835
11.89,0.0270131414082389
11.92,0.0270131414082389
11.95,0.0270131414082389
11.98,0.0274075438584952
12.01,0.0274075438584952
12.04,0.0274075438584952
12.07,0.0274075438584952
12.1,0.0274075438584952
12.13,0.0274075438584952
12.16,0.0274075438584952
12.19,0.0282040214514441
12.22,0.0282040214514441
12.25,0.0298604511773259
12.28,0.0298604511773259
12.31,0.0292390857708876
12.34,0.0292390857708876
12.37,0.0292390857708876
12.4,0.0292390857708876
12.43,0.0298508238454223
12.46,0.0298508238454223
12.49,0.0298508238454223
12.52,0.0286250503482046
12.55,0.0294604359621967
12.58,0.0302958215761888
12.61,0.0302958215761888
12.64,0.0302958215761888
12.67,0.0296498185474229
12.7,0.0290021055930093
12.73,0.0290021055930093
12.76,0.0302426084838718
12.79,0.0302426084838718
12.82,0.0302426084838718
12.85,0.0302426084838718
12.88,0.0295937800226168
12.91,0.02894371108554
12.94,0.0293496938771414
12.97,0.0293496938771414
13,0.0293496938771414
13.03,0.0287050619461096
13.06,0.0287050619461096
13.09,0.0274220244506443
13.12,0.0274220244506443
13.15,0.02678120163777
13.18,0.0261371940370625
13.21,0.0261371940370625
13.24,0.0261371940370625
13.27,0.0261371940370625
13.3,0.0261371940370625
13.33,0.0261371940370625
13.36,0.0261371940370625
13.39,0.0261371940370625
13.42,0.0261371940370625
13.45,0.0261371940370625
13.48,0.0261371940370625
13.51,0.0261371940370625
13.54,0.0261371940370625
13.57,0.0261371940370625
13.6,0.0261371940370625
13.63,0.026977482986582
13.66,0.026977482986582
13.69,0.026977482986582
13.72,0.026977482986582
13.75,0.025879742423206
13.78,0.0252258099015081
13.81,0.0252258099015081
13.84,0.0252258099015081
13.87,0.0252258099015081
13.9,0.0252258099015081
13.93,0.0252258099015081
13.96,0.0252258099015081
13.99,0.0252258099015081
14.02,0.0252258099015081
14.05,0.0252258099015081
14.08,0.0256344784340465
14.11,0.0256344784340465
14.14,0.0256344784340465
14.17,0.0249842848249898
14.2,0.0249842848249898
14.23,0.0243324839597436
14.26,0.0243324839597436
14.29,0.0243324839597436
14.32,0.0240959429060507
14.35,0.0240959429060507
14.38,0.0240959429060507
14.41,0.0240959429060507
14.44,0.0240959429060507
14.47,0.0240959429060507
14.5,0.0240959429060507
14.53,0.0232564680530348
14.56,0.0236685330978589
14.59,0.024080598142683
14.62,0.024080598142683
14.65,0.02492340293864
14.68,0.0243039120729989
14.71,0.0243039120729989
14.74,0.0236797467132395
14.77,0.0236797467132395
14.8,0.0236797467132395
14.83,0.0236797467132395
14.86,0.0236797467132395
14.89,0.0236797467132395
14.92,0.0236797467132395
14.95,0.0236797467132395
14.98,0.0230541478291374
15.01,0.0230541478291374
15.04,0.0230541478291374
15.07,0.0230541478291374
15.1,0.0230541478291374
15.13,0.0230541478291374
15.16,0.022847761999367
15.19,0.022847761999367
15.22,0.022847761999367
15.25,0.022847761999367
15.28,0.022847761999367
15.31,0.022847761999367
15.34,0.023690566795324
15.37,0.024533371591281
15.4,0.0239105973129742
15.43,0.0239105973129742
15.46,0.0239105973129742
15.49,0.0232930502907044
15.52,0.0232930502907044
15.55,0.0232930502907044
15.58,0.0232930502907044
15.61,0.0232930502907044
15.64,0.0226740452031848
15.67,0.0226740452031848
15.7,0.0235181269761053
15.73,0.0235181269761053
15.76,0.0235181269761053
15.79,0.0235181269761053
15.82,0.0239328930623173
15.85,0.0239328930623173
15.88,0.0239328930623173
15.91,0.0239328930623173
15.94,0.0243476591485292
15.97,0.0237353259247351
16,0.0237353259247351
16.03,0.022520484823901
16.06,0.022520484823901
16.09,0.022520484823901
16.12,0.022520484823901
16.15,0.0218994243037315
16.18,0.0218994243037315
16.21,0.0218994243037315
16.24,0.0218994243037315
16.27,0.0218994243037315
16.3,0.0218994243037315
16.33,0.0218994243037315
16.36,0.0218994243037315
16.39,0.0212839016721372
16.42,0.0212839016721372
16.45,0.0206644786805068
16.48,0.0206644786805068
16.51,0.0206644786805068
16.54,0.0206644786805068
16.57,0.0206644786805068
16.6,0.0206644786805068
16.63,0.0206644786805068
16.66,0.0206644786805068
16.69,0.0206644786805068
16.72,0.0215111299565412
16.75,0.0208840089603487
16.78,0.0217319528337511
16.81,0.0217319528337511
16.84,0.0217319528337511
16.87,0.0217319528337511
16.9,0.0217319528337511
16.93,0.0217319528337511
16.96,0.0217319528337511
16.99,0.0217319528337511
17.02,0.0217319528337511
17.05,0.0210899321104259
17.08,0.0210899321104259
17.11,0.0210899321104259
17.14,0.0210899321104259
17.17,0.0210899321104259
17.2,0.0204497588141658
17.23,0.0204497588141658
17.26,0.0204497588141658
17.29,0.0204497588141658
17.32,0.0204497588141658
17.35,0.0198096439951443
17.38,0.0198096439951443
17.41,0.0198096439951443
17.44,0.0198096439951443
17.47,0.0191616651477329
17.5,0.0191616651477329
17.53,0.0185215676197399
17.56,0.0185215676197399
17.59,0.0189377244059323
17.62,0.0189377244059323
17.65,0.0189377244059323
17.68,0.0189377244059323
17.71,0.0189377244059323
17.74,0.0193538811921246
17.77,0.0193538811921246
17.8,0.0193538811921246
17.83,0.0193538811921246
17.86,0.0193538811921246
17.89,0.0193538811921246
17.92,0.0193538811921246
17.95,0.0193538811921246
17.98,0.0193538811921246
18.01,0.0193538811921246
18.04,0.0187306054139752
18.07,0.0187306054139752
18.1,0.0187306054139752
18.13,0.0187306054139752
18.16,0.0187306054139752
18.19,0.0187306054139752
18.22,0.0187306054139752
18.25,0.0187306054139752
18.28,0.0181148045597927
18.31,0.0181148045597927
18.34,0.0181148045597927
18.37,0.0181148045597927
18.4,0.0189679806786455
18.43,0.0189679806786455
18.46,0.0189679806786455
18.49,0.0189679806786455
18.52,0.0189679806786455
18.55,0.0189679806786455
18.58,0.0189679806786455
18.61,0.0189679806786455
18.64,0.0198224857322629
18.67,0.0198224857322629
18.7,0.0202416048453591
18.73,0.0202416048453591
18.76,0.0202416048453591
18.79,0.0202416048453591
18.82,0.0202416048453591
18.85,0.0202416048453591
18.88,0.0202416048453591
18.91,0.0202416048453591
18.94,0.0202416048453591
18.97,0.0202416048453591
19,0.0202416048453591
19.03,0.0206628863084837
19.06,0.0206628863084837
19.09,0.0200371349319375
19.12,0.0200371349319375
19.15,0.0200371349319375
19.18,0.0200371349319375
19.21,0.0200371349319375
19.24,0.0200371349319375
19.27,0.0200371349319375
19.3,0.0200371349319375
19.33,0.0200371349319375
19.36,0.0200371349319375
19.39,0.0200371349319375
19.42,0.0200371349319375
19.45,0.0200371349319375
19.48,0.0200371349319375
19.51,0.0200371349319375
19.54,0.0204584163950621
19.57,0.0208796978581867
19.6,0.0208796978581867
19.63,0.0208796978581867
19.66,0.0202659553051098
19.69,0.0202659553051098
19.72,0.0202659553051098
19.75,0.0196596226937001
19.78,0.0190618075176681
19.81,0.0199217059096469
19.84,0.0199217059096469
19.87,0.0199217059096469
19.9,0.0199217059096469
19.93,0.0193030060839757
19.96,0.0193030060839757
19.99,0.0193030060839757
20.02,0.0193030060839757
20.05,0.0193030060839757
20.08,0.0193030060839757
20.11,0.0193030060839757
20.14,0.0193030060839757
20.17,0.0193030060839757
20.2,0.0193030060839757
20.23,0.0193030060839757
20.26,0.019725767792075
20.29,0.019725767792075
20.32,0.019115147113127
20.35,0.019115147113127
20.38,0.019115147113127
20.41,0.019976408260085
20.44,0.019976408260085
20.47,0.019976408260085
20.5,0.019976408260085
20.53,0.019976408260085
20.56,0.019976408260085
20.59,0.019976408260085
20.62,0.019976408260085
20.65,0.019976408260085
20.68,0.0193563992501741
20.71,0.0193563992501741
20.74,0.0193563992501741
20.77,0.0193563992501741
20.8,0.0193563992501741
20.83,0.0193563992501741
20.86,0.0193563992501741
20.89,0.0193563992501741
20.92,0.0181452410129682
20.95,0.0181452410129682
20.98,0.0181452410129682
21.01,0.0175299206008767
21.04,0.0175299206008767
21.07,0.0175299206008767
21.1,0.016915210416783
21.13,0.016915210416783
21.16,0.016915210416783
21.19,0.016915210416783
21.22,0.016915210416783
21.25,0.016915210416783
21.28,0.016915210416783
21.31,0.016915210416783
21.34,0.016915210416783
21.37,0.016915210416783
21.4,0.016915210416783
21.43,0.0162934394172734
21.46,0.0162934394172734
21.49,0.0162934394172734
21.52,0.0162934394172734
21.55,0.0162934394172734
21.58,0.0162934394172734
21.61,0.0162934394172734
21.64,0.0162934394172734
21.67,0.0162934394172734
21.7,0.0167221555100431
21.73,0.0167221555100431
21.76,0.0161022684109971
21.79,0.0161022684109971
21.82,0.0161022684109971
21.85,0.016970439564857
21.88,0.016970439564857
21.91,0.016970439564857
21.94,0.0163281641150433
21.97,0.0163281641150433
22,0.0167576525365672
22.03,0.0167576525365672
22.06,0.0167576525365672
22.09,0.016139921600799
22.12,0.016139921600799
22.15,0.016139921600799
22.18,0.016139921600799
22.21,0.0170109023700435
22.24,0.0170109023700435
22.27,0.0170109023700435
22.3,0.0170109023700435
22.33,0.0170109023700435
22.36,0.0170109023700435
22.39,0.0170109023700435
22.42,0.0170109023700435
22.45,0.0170109023700435
22.48,0.0170109023700435
22.51,0.0170109023700435
22.54,0.0170109023700435
22.57,0.0170109023700435
22.6,0.0170109023700435
22.63,0.0170109023700435
22.66,0.0170109023700435
22.69,0.0170109023700435
22.72,0.0157701319084626
22.75,0.0157701319084626
22.78,0.0157701319084626
22.81,0.0157701319084626
22.84,0.0157701319084626
22.87,0.0157701319084626
22.9,0.0157701319084626
22.93,0.0157701319084626
22.96,0.0157701319084626
22.99,0.0166453682840716
23.02,0.0166453682840716
23.05,0.0153894890040334
23.08,0.0153894890040334
23.11,0.0153894890040334
23.14,0.0153894890040334
23.17,0.0153894890040334
23.2,0.0153894890040334
23.23,0.0153894890040334
23.26,0.0153894890040334
23.29,0.0153894890040334
23.32,0.0153894890040334
23.35,0.0153894890040334
23.38,0.0153894890040334
23.41,0.0153894890040334
23.44,0.0153894890040334
23.47,0.0162733910863316
23.5,0.0162733910863316
23.53,0.0162733910863316
23.56,0.0162733910863316
23.59,0.0162733910863316
23.62,0.0162733910863316
23.65,0.0162733910863316
23.68,0.0162733910863316
23.71,0.0162733910863316
23.74,0.0162733910863316
23.77,0.0162733910863316
23.8,0.0162733910863316
23.83,0.0162733910863316
23.86,0.0162733910863316
23.89,0.0162733910863316
23.92,0.0162733910863316
23.95,0.0162733910863316
23.98,0.0162733910863316
24.01,0.0162733910863316
24.04,0.0162733910863316
24.07,0.0162733910863316
24.1,0.0162733910863316
24.13,0.0162733910863316
24.16,0.0162733910863316
24.19,0.0162733910863316
24.22,0.0162733910863316
24.25,0.0162733910863316
24.28,0.0162733910863316
24.31,0.0162733910863316
24.34,0.0162733910863316
24.37,0.0162733910863316
24.4,0.0162733910863316
24.43,0.0162733910863316
24.46,0.0162733910863316
24.49,0.0162733910863316
24.52,0.0162733910863316
24.55,0.0162733910863316
24.58,0.0162733910863316
24.61,0.0162733910863316
24.64,0.0162733910863316
24.67,0.0156050990762627
24.7,0.0156050990762627
24.73,0.0156050990762627
24.76,0.0156050990762627
24.79,0.0156050990762627
24.82,0.0156050990762627
24.85,0.0156050990762627
24.88,0.0156050990762627
24.91,0.0156050990762627
24.94,0.0149251632639709
24.97,0.0142334715689542
25,0.0142334715689542
25.03,0.0142334715689542
25.06,0.0142334715689542
25.09,0.0142334715689542
25.12,0.0142334715689542
25.15,0.0142334715689542
25.18,0.0142334715689542
25.21,0.0142334715689542
25.24,0.0142334715689542
25.27,0.0142334715689542
25.3,0.0142334715689542
25.33,0.014687907753306
25.36,0.014687907753306
25.39,0.014687907753306
25.42,0.014687907753306
25.45,0.014687907753306
25.48,0.014687907753306
25.51,0.014687907753306
25.54,0.014687907753306
25.57,0.014687907753306
25.6,0.014687907753306
25.63,0.014687907753306
25.66,0.014687907753306
25.69,0.0140043661004332
25.72,0.0140043661004332
25.75,0.0140043661004332
25.78,0.013320375424251
25.81,0.013320375424251
25.84,0.013320375424251
25.87,0.013320375424251
25.9,0.013320375424251
25.93,0.013320375424251
25.96,0.013320375424251
25.99,0.013320375424251
26.02,0.013320375424251
26.05,0.013320375424251
26.08,0.0126505434064394
26.11,0.0126505434064394
26.14,0.0126505434064394
26.17,0.0126505434064394
26.2,0.0126505434064394
26.23,0.0126505434064394
26.26,0.0126505434064394
26.29,0.0126505434064394
26.32,0.0126505434064394
26.35,0.0126505434064394
26.38,0.0126505434064394
26.41,0.0126505434064394
26.44,0.0126505434064394
26.47,0.0126505434064394
26.5,0.0126505434064394
26.53,0.0131154574676509
26.56,0.0131154574676509
26.59,0.0131154574676509
26.62,0.0131154574676509
26.65,0.0131154574676509
26.68,0.0131154574676509
26.71,0.0131154574676509
26.74,0.0131154574676509
26.77,0.0131154574676509
26.8,0.0131154574676509
26.83,0.0131154574676509
26.86,0.0131154574676509
26.89,0.0131154574676509
26.92,0.0131154574676509
26.95,0.0131154574676509
26.98,0.0131154574676509
27.01,0.0131154574676509
27.04,0.0131154574676509
27.07,0.0131154574676509
27.1,0.0131154574676509
27.13,0.0131154574676509
27.16,0.0131154574676509
27.19,0.0131154574676509
27.22,0.0131154574676509
27.25,0.0131154574676509
27.28,0.0124756532354168
27.31,0.0124756532354168
27.34,0.0124756532354168
27.37,0.0118566499987656
27.4,0.0118566499987656
27.43,0.0118566499987656
27.46,0.0118566499987656
27.49,0.0118566499987656
27.52,0.0118566499987656
27.55,0.0118566499987656
27.58,0.0118566499987656
27.61,0.0118566499987656
27.64,0.0118566499987656
27.67,0.0118566499987656
27.7,0.0118566499987656
27.73,0.0118566499987656
27.76,0.0118566499987656
27.79,0.0118566499987656
27.82,0.0118566499987656
27.85,0.0127837297792989
27.88,0.0137108095598323
27.91,0.0137108095598323
27.94,0.0137108095598323
27.97,0.0137108095598323
28,0.0137108095598323
28.03,0.0137108095598323
28.06,0.0137108095598323
28.09,0.0137108095598323
28.12,0.0137108095598323
28.15,0.0137108095598323
28.18,0.0137108095598323
28.21,0.0137108095598323
28.24,0.0137108095598323
28.27,0.0137108095598323
28.3,0.0137108095598323
28.33,0.0137108095598323
28.36,0.0137108095598323
28.39,0.0137108095598323
28.42,0.0137108095598323
28.45,0.0137108095598323
28.48,0.0137108095598323
28.51,0.0137108095598323
28.54,0.0137108095598323
28.57,0.0137108095598323
28.6,0.0137108095598323
28.63,0.0137108095598323
28.66,0.0137108095598323
28.69,0.0137108095598323
28.72,0.0137108095598323
28.75,0.0137108095598323
28.78,0.0137108095598323
28.81,0.0137108095598323
28.84,0.0137108095598323
28.87,0.0137108095598323
28.9,0.0137108095598323
28.93,0.0137108095598323
28.96,0.0137108095598323
28.99,0.0137108095598323
29.02,0.0137108095598323
29.05,0.0137108095598323
29.08,0.0130118112188598
29.11,0.0130118112188598
29.14,0.0130118112188598
29.17,0.0130118112188598
29.2,0.0130118112188598
29.23,0.0130118112188598
29.26,0.0130118112188598
29.29,0.0130118112188598
29.32,0.0130118112188598
29.35,0.0130118112188598
29.38,0.0130118112188598
29.41,0.0122979696982554
29.44,0.0122979696982554
29.47,0.0122979696982554
29.5,0.0122979696982554
29.53,0.0122979696982554
29.56,0.0122979696982554
29.59,0.0122979696982554
29.62,0.0122979696982554
29.65,0.0122979696982554
29.68,0.0122979696982554
29.71,0.011602400962752
29.74,0.011602400962752
29.77,0.011602400962752
29.8,0.011602400962752
29.83,0.011602400962752
29.86,0.011602400962752
29.89,0.011602400962752
29.92,0.011602400962752
29.95,0.011602400962752
29.98,0.011602400962752
30.01,0.011602400962752
30.04,0.011602400962752
30.07,0.011602400962752
30.1,0.011602400962752
30.13,0.011602400962752
30.16,0.011602400962752
30.19,0.011602400962752
30.22,0.011602400962752
30.25,0.011602400962752
30.28,0.011602400962752
30.31,0.011602400962752
30.34,0.011602400962752
30.37,0.011602400962752
30.4,0.011602400962752
30.43,0.011602400962752
30.46,0.011602400962752
30.49,0.011602400962752
30.52,0.011602400962752
30.55,0.011602400962752
30.58,0.011602400962752
30.61,0.011602400962752
30.64,0.011602400962752
30.67,0.011602400962752
30.7,0.0120850362931812
30.73,0.0120850362931812
30.76,0.0120850362931812
30.79,0.0120850362931812
30.82,0.0130289631951528
30.85,0.0130289631951528
30.88,0.0130289631951528
30.91,0.0130289631951528
30.94,0.0130289631951528
30.97,0.0130289631951528
31,0.0130289631951528
31.03,0.0130289631951528
31.06,0.0130289631951528
31.09,0.0130289631951528
31.12,0.0130289631951528
31.15,0.0130289631951528
31.18,0.0130289631951528
31.21,0.0135155384058305
31.24,0.0128400004923177
31.27,0.0128400004923177
31.3,0.0128400004923177
31.33,0.0128400004923177
31.36,0.0128400004923177
31.39,0.0128400004923177
31.42,0.0128400004923177
31.45,0.0128400004923177
31.48,0.0128400004923177
31.51,0.0128400004923177
31.54,0.0128400004923177
31.57,0.0121358697973652
31.6,0.0121358697973652
31.63,0.0121358697973652
31.66,0.0121358697973652
31.69,0.0121358697973652
31.72,0.0121358697973652
31.75,0.0121358697973652
31.78,0.0121358697973652
31.81,0.0121358697973652
31.84,0.0121358697973652
31.87,0.0121358697973652
31.9,0.0121358697973652
31.93,0.0121358697973652
31.96,0.0121358697973652
31.99,0.0121358697973652
32.02,0.0121358697973652
32.05,0.0121358697973652
32.08,0.0121358697973652
32.11,0.0121358697973652
32.14,0.0121358697973652
32.17,0.0121358697973652
32.2,0.0121358697973652
32.23,0.0121358697973652
32.26,0.0121358697973652
32.29,0.0130902460746354
32.32,0.0130902460746354
32.35,0.0130902460746354
32.38,0.0130902460746354
32.41,0.0130902460746354
32.44,0.0130902460746354
32.47,0.0130902460746354
32.5,0.0130902460746354
32.53,0.0130902460746354
32.56,0.0130902460746354
32.59,0.0130902460746354
32.62,0.0130902460746354
32.65,0.0130902460746354
32.68,0.0130902460746354
32.71,0.0130902460746354
32.74,0.0130902460746354
32.77,0.0130902460746354
32.8,0.0130902460746354
32.83,0.0130902460746354
32.86,0.0130902460746354
32.89,0.0130902460746354
32.92,0.0130902460746354
32.95,0.0130902460746354
32.98,0.0130902460746354
33.01,0.0130902460746354
33.04,0.0130902460746354
33.07,0.0130902460746354
33.1,0.0130902460746354
33.13,0.0130902460746354
33.16,0.0130902460746354
33.19,0.0130902460746354
33.22,0.0130902460746354
33.25,0.0130902460746354
33.28,0.0130902460746354
33.31,0.0130902460746354
33.34,0.0130902460746354
33.37,0.0135828804274858
33.4,0.0135828804274858
33.43,0.0135828804274858
33.46,0.0135828804274858
33.49,0.0135828804274858
33.52,0.0135828804274858
33.55,0.0135828804274858
33.58,0.0135828804274858
33.61,0.0135828804274858
33.64,0.0145479801583668
33.67,0.0145479801583668
33.7,0.0145479801583668
33.73,0.0145479801583668
33.76,0.0145479801583668
33.79,0.0145479801583668
33.82,0.0145479801583668
33.85,0.0145479801583668
33.88,0.0145479801583668
33.91,0.0145479801583668
33.94,0.0145479801583668
33.97,0.0145479801583668
34,0.0145479801583668
34.03,0.0145479801583668
34.06,0.0145479801583668
34.09,0.0150467426992581
34.12,0.0150467426992581
34.15,0.0150467426992581
34.18,0.0150467426992581
34.21,0.0150467426992581
34.24,0.0150467426992581
34.27,0.0150467426992581
34.3,0.0150467426992581
34.33,0.0150467426992581
34.36,0.0150467426992581
34.39,0.0150467426992581
34.42,0.0150467426992581
34.45,0.0150467426992581
34.48,0.0143626841028069
34.51,0.0143626841028069
34.54,0.0143626841028069
34.57,0.0143626841028069
34.6,0.0143626841028069
34.63,0.0143626841028069
34.66,0.0143626841028069
34.69,0.0143626841028069
34.72,0.0143626841028069
34.75,0.0143626841028069
34.78,0.0143626841028069
34.81,0.0143626841028069
34.84,0.0143626841028069
34.87,0.0143626841028069
34.9,0.0143626841028069
34.93,0.0143626841028069
34.96,0.0143626841028069
34.99,0.0143626841028069
35.02,0.0143626841028069
35.05,0.0143626841028069
35.08,0.0143626841028069
35.11,0.0143626841028069
35.14,0.0143626841028069
35.17,0.0136555975458703
35.2,0.0136555975458703
35.23,0.0136555975458703
35.26,0.0136555975458703
35.29,0.0136555975458703
35.32,0.0136555975458703
35.35,0.0129370217571645
35.38,0.0129370217571645
35.41,0.0129370217571645
35.44,0.0129370217571645
35.47,0.0129370217571645
35.5,0.0129370217571645
35.53,0.0129370217571645
35.56,0.0129370217571645
35.59,0.0129370217571645
35.62,0.0129370217571645
