"time_elos","V2"
0,0
1,0
2,0
3,0
4,0
5,0.00349650349650348
6,0.0104895104895105
7,0.0157342657342657
8,0.0192307692307692
9,0.0227272727272727
10,0.0262237762237762
11,0.0297202797202797
12,0.0332167832167832
13,0.0402097902097902
14,0.0472027972027971
15,0.0541958041958041
16,0.0611888111888111
17,0.0681818181818181
18,0.0751748251748251
19,0.0821678321678321
20,0.089160839160839
21,0.096153846153846
22,0.103146853146853
23,0.11013986013986
24,0.117132867132867
25,0.127634865134865
26,0.138136863136863
27,0.146888528138528
28,0.15388986013986
29,0.164400183150183
30,0.174910506160506
31,0.185420829170829
32,0.199465663124754
33,0.213510497078679
34,0.227555331032604
35,0.243376741440378
36,0.260987770777808
37,0.278598800115237
38,0.296209829452667
39,0.317368412209506
40,0.336763779736608
41,0.356178509976984
42,0.373828264740962
43,0.39147801950494
44,0.409127774268918
45,0.426777529032896
46,0.444427283796875
47,0.462077038560853
48,0.479726793324831
49,0.497376548088809
50,0.515026302852787
51,0.532676057616766
52,0.550325812380744
53,0.567975567144722
54,0.589172875328109
55,0.610370183511495
56,0.635115045114291
57,0.659859906717086
58,0.688165759441636
59,0.716471612166185
60,0.744777464890735
61,0.773083317615285
62,0.80495016146159
63,0.836817005307894
64,0.868683849154199
65,0.904125380241958
66,0.937794834775328
67,0.969692212754311
68,1.00158959073329
69,1.03706165595373
70,1.07253372117417
71,1.1080057863946
72,1.14347785161504
73,1.17894991683548
74,1.21442198205591
75,1.2534687345178
76,1.29251548697969
77,1.33156223944158
78,1.37060899190347
79,1.40965574436536
80,1.44692764444262
81,1.48242469213525
82,1.51792173982788
83,1.5534187875205
84,1.58891583521313
85,1.62441288290576
86,1.66348461783984
87,1.70255635277392
88,1.741628087708
89,1.78069982264208
90,1.81977155757617
91,1.85884329251025
92,1.89791502744433
93,1.93698676237841
94,1.97605849731249
95,2.01513023224657
96,2.05420196718065
97,2.09327370211473
98,2.13234543704882
99,2.16964118403135
100,2.20516094306233
101,2.24068070209331
102,2.2762004611243
103,2.31172022015528
104,2.34723997918626
105,2.38275973821725
106,2.41827949724823
107,2.45379925627921
108,2.4893190153102
109,2.52483877434118
110,2.56035853337216
111,2.59587829240314
112,2.63139805143413
113,2.67054986565744
114,2.70970167988075
115,2.74885349410405
116,2.78800530832736
117,2.82715712255067
118,2.86630893677398
119,2.90546075099729
120,2.94824462041293
121,2.99102848982856
122,3.0338123592442
123,3.08022828385216
124,3.12664420846012
125,3.17306013306808
126,3.21947605767604
127,3.26589198228401
128,3.31230790689197
129,3.35872383149993
130,3.40513975610789
131,3.45518773590818
132,3.50523571570847
133,3.55528369550875
134,3.60354424745903
135,3.6500173715593
136,3.69649049565957
137,3.74296361975983
138,3.7894367438601
139,3.83590986796037
140,3.88238299206064
141,3.92706868831089
142,3.96996695671114
143,4.01286522511139
144,4.05576349351163
145,4.09866176191188
146,4.14156003031213
147,4.18445829871237
148,4.22735656711262
149,4.27025483551287
150,4.31315310391311
151,4.35605137231336
152,4.39894964071361
153,4.44184790911385
154,4.4847461775141
155,4.52764444591435
156,4.57054271431459
157,4.61344098271484
158,4.65633925111509
159,4.69923751951533
160,4.74576784310791
161,4.79229816670048
162,4.83882849029305
163,4.88535881388563
164,4.9318891374782
165,4.97841946107077
166,5.02494978466335
167,5.07148010825592
168,5.11801043184849
169,5.16454075544106
170,5.21107107903364
171,5.25760140262621
172,5.30413172621878
173,5.35066204981136
174,5.39719237340393
175,5.4437226969965
176,5.49025302058908
177,5.53678334418165
178,5.58331366777422
179,5.62984399136679
180,5.68000637015169
181,5.73016874893659
182,5.78033112772149
183,5.83049350650639
184,5.88065588529129
185,5.93081826407619
186,5.98098064286109
187,6.03477507683831
188,6.08856951081554
189,6.14236394479277
190,6.19615837876999
191,6.24995281274722
192,6.30374724672444
193,6.35754168070167
194,6.41133611467889
195,6.46513054865612
196,6.51892498263334
197,6.57635147180289
198,6.63377796097245
199,6.691204450142
200,6.74863093931155
201,6.8060574284811
202,6.86711597284298
203,6.9263786776648
204,6.98204970340651
205,7.03592488960817
206,7.09343213100215
207,7.15093937239614
208,7.20664951249656
209,7.26056255130342
210,7.3181076453026
211,7.37565273930179
212,7.43319783330097
213,7.49074292730016
